cc_name,uc_campus,year,share_gender_female,share_gender_male,share_gender_other,share_gender_unknown
CONTRA COSTA,San Diego,2014,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2015,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2016,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2017,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2018,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2019,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2020,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2021,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2022,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2023,0.0,1.0,,0.0
CONTRA COSTA,San Diego,2024,0.0,1.0,,0.0
CONTRA COSTA,Santa Barbara,2006,,,,
CONTRA COSTA,Santa Barbara,2007,,,,
CONTRA COSTA,Santa Barbara,2008,,,,
CONTRA COSTA,Santa Barbara,2009,,,,
CONTRA COSTA,Santa Barbara,2010,,,,
CONTRA COSTA,Santa Barbara,2011,,,,
CONTRA COSTA,Santa Barbara,2012,,,,
CONTRA COSTA,Santa Barbara,2013,,,,
CONTRA COSTA,Santa Barbara,2014,,,,
CONTRA COSTA,Santa Barbara,2015,,,,
CONTRA COSTA,Santa Barbara,2016,,,,
CONTRA COSTA,Santa Barbara,2017,,,,
CONTRA COSTA,Santa Barbara,2018,,,,
CONTRA COSTA,Santa Barbara,2019,,,,
CONTRA COSTA,Santa Barbara,2020,,,,
CONTRA COSTA,Santa Barbara,2021,,,,
CONTRA COSTA,Santa Barbara,2022,,,,
CONTRA COSTA,Santa Barbara,2023,,,,
CONTRA COSTA,Santa Barbara,2024,,,,
CONTRA COSTA,Santa Cruz,2006,,,,
CONTRA COSTA,Santa Cruz,2007,,,,
CONTRA COSTA,Santa Cruz,2008,,,,
CONTRA COSTA,Santa Cruz,2009,,,,
CONTRA COSTA,Santa Cruz,2010,,,,
CONTRA COSTA,Santa Cruz,2011,,,,
CONTRA COSTA,Santa Cruz,2012,,,,
CONTRA COSTA,Santa Cruz,2013,,,,
CONTRA COSTA,Santa Cruz,2014,,,,
CONTRA COSTA,Santa Cruz,2015,,,,
CONTRA COSTA,Santa Cruz,2016,,,,
CONTRA COSTA,Santa Cruz,2017,,,,
CONTRA COSTA,Santa Cruz,2018,,,,
CONTRA COSTA,Santa Cruz,2019,,,,
CONTRA COSTA,Santa Cruz,2020,,,,
CONTRA COSTA,Santa Cruz,2021,,,,
CONTRA COSTA,Santa Cruz,2022,,,,
CONTRA COSTA,Santa Cruz,2023,,,,
CONTRA COSTA,Santa Cruz,2024,,,,
COPPER MOUNTAIN,Berkeley,2006,,,,
COPPER MOUNTAIN,Berkeley,2007,,,,
COPPER MOUNTAIN,Berkeley,2008,,,,
COPPER MOUNTAIN,Berkeley,2009,,,,
COPPER MOUNTAIN,Berkeley,2010,,,,
COPPER MOUNTAIN,Berkeley,2011,,,,
COPPER MOUNTAIN,Berkeley,2012,,,,
COPPER MOUNTAIN,Berkeley,2013,,,,
COPPER MOUNTAIN,Berkeley,2014,,,,
COPPER MOUNTAIN,Berkeley,2015,,,,
COPPER MOUNTAIN,Berkeley,2016,,,,
COPPER MOUNTAIN,Berkeley,2017,,,,
COPPER MOUNTAIN,Berkeley,2018,,,,
COPPER MOUNTAIN,Berkeley,2019,,,,
COPPER MOUNTAIN,Berkeley,2020,,,,
COPPER MOUNTAIN,Berkeley,2021,,,,
COPPER MOUNTAIN,Berkeley,2022,,,,
COPPER MOUNTAIN,Berkeley,2023,,,,
COPPER MOUNTAIN,Berkeley,2024,,,,
COPPER MOUNTAIN,Davis,2006,,,,
COPPER MOUNTAIN,Davis,2007,,,,
COPPER MOUNTAIN,Davis,2008,,,,
COPPER MOUNTAIN,Davis,2009,,,,
COPPER MOUNTAIN,Davis,2010,,,,
COPPER MOUNTAIN,Davis,2011,,,,
COPPER MOUNTAIN,Davis,2012,,,,
COPPER MOUNTAIN,Davis,2013,,,,
COPPER MOUNTAIN,Davis,2014,,,,
COPPER MOUNTAIN,Davis,2015,,,,
COPPER MOUNTAIN,Davis,2016,,,,
COPPER MOUNTAIN,Davis,2017,,,,
COPPER MOUNTAIN,Davis,2018,,,,
COPPER MOUNTAIN,Davis,2019,,,,
COPPER MOUNTAIN,Davis,2020,,,,
COPPER MOUNTAIN,Davis,2021,,,,
COPPER MOUNTAIN,Davis,2022,,,,
COPPER MOUNTAIN,Davis,2023,,,,
COPPER MOUNTAIN,Davis,2024,,,,
COPPER MOUNTAIN,Irvine,2006,,,,
COPPER MOUNTAIN,Irvine,2007,,,,
COPPER MOUNTAIN,Irvine,2008,,,,
COPPER MOUNTAIN,Irvine,2009,,,,
COPPER MOUNTAIN,Irvine,2010,,,,
COPPER MOUNTAIN,Irvine,2011,,,,
COPPER MOUNTAIN,Irvine,2012,,,,
COPPER MOUNTAIN,Irvine,2013,,,,
COPPER MOUNTAIN,Irvine,2014,,,,
COPPER MOUNTAIN,Irvine,2015,,,,
COPPER MOUNTAIN,Irvine,2016,,,,
COPPER MOUNTAIN,Irvine,2017,,,,
COPPER MOUNTAIN,Irvine,2018,,,,
COPPER MOUNTAIN,Irvine,2019,,,,
COPPER MOUNTAIN,Irvine,2020,,,,
COPPER MOUNTAIN,Irvine,2021,,,,
COPPER MOUNTAIN,Irvine,2022,,,,
COPPER MOUNTAIN,Irvine,2023,,,,
COPPER MOUNTAIN,Irvine,2024,,,,
COPPER MOUNTAIN,Los Angeles,2006,,,,
COPPER MOUNTAIN,Los Angeles,2007,,,,
COPPER MOUNTAIN,Los Angeles,2008,,,,
COPPER MOUNTAIN,Los Angeles,2009,,,,
COPPER MOUNTAIN,Los Angeles,2010,,,,
COPPER MOUNTAIN,Los Angeles,2011,,,,
COPPER MOUNTAIN,Los Angeles,2012,,,,
COPPER MOUNTAIN,Los Angeles,2013,,,,
COPPER MOUNTAIN,Los Angeles,2014,,,,
COPPER MOUNTAIN,Los Angeles,2015,,,,
COPPER MOUNTAIN,Los Angeles,2016,,,,
COPPER MOUNTAIN,Los Angeles,2017,,,,
COPPER MOUNTAIN,Los Angeles,2018,,,,
COPPER MOUNTAIN,Los Angeles,2019,,,,
COPPER MOUNTAIN,Los Angeles,2020,,,,
COPPER MOUNTAIN,Los Angeles,2021,,,,
COPPER MOUNTAIN,Los Angeles,2022,,,,
COPPER MOUNTAIN,Los Angeles,2023,,,,
COPPER MOUNTAIN,Los Angeles,2024,,,,
COPPER MOUNTAIN,Merced,2006,,,,
COPPER MOUNTAIN,Merced,2007,,,,
COPPER MOUNTAIN,Merced,2008,,,,
COPPER MOUNTAIN,Merced,2009,,,,
COPPER MOUNTAIN,Merced,2010,,,,
COPPER MOUNTAIN,Merced,2011,,,,
COPPER MOUNTAIN,Merced,2012,,,,
COPPER MOUNTAIN,Merced,2013,,,,
COPPER MOUNTAIN,Merced,2014,,,,
COPPER MOUNTAIN,Merced,2015,,,,
COPPER MOUNTAIN,Merced,2016,,,,
COPPER MOUNTAIN,Merced,2017,,,,
COPPER MOUNTAIN,Merced,2018,,,,
COPPER MOUNTAIN,Merced,2019,,,,
COPPER MOUNTAIN,Merced,2020,,,,
COPPER MOUNTAIN,Merced,2021,,,,
COPPER MOUNTAIN,Merced,2022,,,,
COPPER MOUNTAIN,Merced,2023,,,,
COPPER MOUNTAIN,Merced,2024,,,,
COPPER MOUNTAIN,Riverside,2006,,,,
COPPER MOUNTAIN,Riverside,2007,,,,
COPPER MOUNTAIN,Riverside,2008,,,,
COPPER MOUNTAIN,Riverside,2009,,,,
COPPER MOUNTAIN,Riverside,2010,,,,
COPPER MOUNTAIN,Riverside,2011,,,,
COPPER MOUNTAIN,Riverside,2012,,,,
COPPER MOUNTAIN,Riverside,2013,,,,
COPPER MOUNTAIN,Riverside,2014,,,,
COPPER MOUNTAIN,Riverside,2015,,,,
COPPER MOUNTAIN,Riverside,2016,,,,
COPPER MOUNTAIN,Riverside,2017,,,,
COPPER MOUNTAIN,Riverside,2018,,,,
COPPER MOUNTAIN,Riverside,2019,,,,
COPPER MOUNTAIN,Riverside,2020,,,,
COPPER MOUNTAIN,Riverside,2021,,,,
COPPER MOUNTAIN,Riverside,2022,,,,
COPPER MOUNTAIN,Riverside,2023,,,,
COPPER MOUNTAIN,Riverside,2024,,,,
COPPER MOUNTAIN,San Diego,2006,,,,
COPPER MOUNTAIN,San Diego,2007,,,,
COPPER MOUNTAIN,San Diego,2008,,,,
COPPER MOUNTAIN,San Diego,2009,,,,
COPPER MOUNTAIN,San Diego,2010,,,,
COPPER MOUNTAIN,San Diego,2011,,,,
COPPER MOUNTAIN,San Diego,2012,,,,
COPPER MOUNTAIN,San Diego,2013,,,,
COPPER MOUNTAIN,San Diego,2014,,,,
COPPER MOUNTAIN,San Diego,2015,,,,
COPPER MOUNTAIN,San Diego,2016,,,,
COPPER MOUNTAIN,San Diego,2017,,,,
COPPER MOUNTAIN,San Diego,2018,,,,
COPPER MOUNTAIN,San Diego,2019,,,,
COPPER MOUNTAIN,San Diego,2020,,,,
COPPER MOUNTAIN,San Diego,2021,,,,
COPPER MOUNTAIN,San Diego,2022,,,,
COPPER MOUNTAIN,San Diego,2023,,,,
COPPER MOUNTAIN,San Diego,2024,,,,
COPPER MOUNTAIN,Santa Barbara,2006,,,,
COPPER MOUNTAIN,Santa Barbara,2007,,,,
COPPER MOUNTAIN,Santa Barbara,2008,,,,
COPPER MOUNTAIN,Santa Barbara,2009,,,,
COPPER MOUNTAIN,Santa Barbara,2010,,,,
COPPER MOUNTAIN,Santa Barbara,2011,,,,
COPPER MOUNTAIN,Santa Barbara,2012,,,,
COPPER MOUNTAIN,Santa Barbara,2013,,,,
COPPER MOUNTAIN,Santa Barbara,2014,,,,
COPPER MOUNTAIN,Santa Barbara,2015,,,,
COPPER MOUNTAIN,Santa Barbara,2016,,,,
COPPER MOUNTAIN,Santa Barbara,2017,,,,
COPPER MOUNTAIN,Santa Barbara,2018,,,,
COPPER MOUNTAIN,Santa Barbara,2019,,,,
COPPER MOUNTAIN,Santa Barbara,2020,,,,
COPPER MOUNTAIN,Santa Barbara,2021,,,,
COPPER MOUNTAIN,Santa Barbara,2022,,,,
COPPER MOUNTAIN,Santa Barbara,2023,,,,
COPPER MOUNTAIN,Santa Barbara,2024,,,,
COPPER MOUNTAIN,Santa Cruz,2006,,,,
COPPER MOUNTAIN,Santa Cruz,2007,,,,
COPPER MOUNTAIN,Santa Cruz,2008,,,,
COPPER MOUNTAIN,Santa Cruz,2009,,,,
COPPER MOUNTAIN,Santa Cruz,2010,,,,
COPPER MOUNTAIN,Santa Cruz,2011,,,,
COPPER MOUNTAIN,Santa Cruz,2012,,,,
COPPER MOUNTAIN,Santa Cruz,2013,,,,
COPPER MOUNTAIN,Santa Cruz,2014,,,,
COPPER MOUNTAIN,Santa Cruz,2015,,,,
COPPER MOUNTAIN,Santa Cruz,2016,,,,
COPPER MOUNTAIN,Santa Cruz,2017,,,,
COPPER MOUNTAIN,Santa Cruz,2018,,,,
COPPER MOUNTAIN,Santa Cruz,2019,,,,
COPPER MOUNTAIN,Santa Cruz,2020,,,,
COPPER MOUNTAIN,Santa Cruz,2021,,,,
COPPER MOUNTAIN,Santa Cruz,2022,,,,
COPPER MOUNTAIN,Santa Cruz,2023,,,,
COPPER MOUNTAIN,Santa Cruz,2024,,,,
COSUMNES RIVER,Berkeley,2006,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2007,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2008,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2009,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2010,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2011,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2012,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2013,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2014,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2015,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2016,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2017,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2018,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2019,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2020,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2021,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2022,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2023,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Berkeley,2024,0.6666666666666666,0.3333333333333333,0.0,0.0
COSUMNES RIVER,Davis,2006,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2007,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2008,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2009,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2010,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2011,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2012,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2013,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2014,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2015,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2016,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2017,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2018,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2019,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2020,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2021,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2022,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2023,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Davis,2024,0.5192307692307693,0.4423076923076923,0.038461538461538464,0.0
COSUMNES RIVER,Irvine,2006,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2007,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2008,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2009,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2010,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2011,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2012,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2013,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2014,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2015,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2016,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2017,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2018,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2019,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2020,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2021,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2022,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2023,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Irvine,2024,0.36363636363636365,0.6363636363636364,0.0,
COSUMNES RIVER,Los Angeles,2006,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2007,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2008,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2009,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2010,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2011,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2012,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2013,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2014,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2015,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2016,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2017,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2018,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2019,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2020,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2021,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2022,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2023,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Los Angeles,2024,0.6470588235294118,0.35294117647058826,0.0,0.0
COSUMNES RIVER,Merced,2006,,,,
COSUMNES RIVER,Merced,2007,,,,
COSUMNES RIVER,Merced,2008,,,,
COSUMNES RIVER,Merced,2009,,,,
COSUMNES RIVER,Merced,2010,,,,
COSUMNES RIVER,Merced,2011,,,,
COSUMNES RIVER,Merced,2012,,,,
COSUMNES RIVER,Merced,2013,,,,
COSUMNES RIVER,Merced,2014,,,,
COSUMNES RIVER,Merced,2015,,,,
COSUMNES RIVER,Merced,2016,,,,
COSUMNES RIVER,Merced,2017,,,,
COSUMNES RIVER,Merced,2018,,,,
COSUMNES RIVER,Merced,2019,,,,
COSUMNES RIVER,Merced,2020,,,,
COSUMNES RIVER,Merced,2021,,,,
COSUMNES RIVER,Merced,2022,,,,
COSUMNES RIVER,Merced,2023,,,,
COSUMNES RIVER,Merced,2024,,,,
COSUMNES RIVER,Riverside,2006,,,,
COSUMNES RIVER,Riverside,2007,,,,
COSUMNES RIVER,Riverside,2008,,,,
COSUMNES RIVER,Riverside,2009,,,,
COSUMNES RIVER,Riverside,2010,,,,
COSUMNES RIVER,Riverside,2011,,,,
COSUMNES RIVER,Riverside,2012,,,,
COSUMNES RIVER,Riverside,2013,,,,
COSUMNES RIVER,Riverside,2014,,,,
COSUMNES RIVER,Riverside,2015,,,,
COSUMNES RIVER,Riverside,2016,,,,
COSUMNES RIVER,Riverside,2017,,,,
COSUMNES RIVER,Riverside,2018,,,,
COSUMNES RIVER,Riverside,2019,,,,
COSUMNES RIVER,Riverside,2020,,,,
COSUMNES RIVER,Riverside,2021,,,,
COSUMNES RIVER,Riverside,2022,,,,
COSUMNES RIVER,Riverside,2023,,,,
COSUMNES RIVER,Riverside,2024,,,,
COSUMNES RIVER,San Diego,2006,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2007,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2008,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2009,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2010,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2011,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2012,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2013,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2014,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2015,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2016,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2017,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2018,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2019,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2020,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2021,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2022,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2023,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,San Diego,2024,0.3333333333333333,0.6666666666666666,0.0,
COSUMNES RIVER,Santa Barbara,2006,,,,
COSUMNES RIVER,Santa Barbara,2007,,,,
COSUMNES RIVER,Santa Barbara,2008,,,,
COSUMNES RIVER,Santa Barbara,2009,,,,
COSUMNES RIVER,Santa Barbara,2010,,,,
COSUMNES RIVER,Santa Barbara,2011,,,,
COSUMNES RIVER,Santa Barbara,2012,,,,
COSUMNES RIVER,Santa Barbara,2013,,,,
COSUMNES RIVER,Santa Barbara,2014,,,,
COSUMNES RIVER,Santa Barbara,2015,,,,
COSUMNES RIVER,Santa Barbara,2016,,,,
COSUMNES RIVER,Santa Barbara,2017,,,,
COSUMNES RIVER,Santa Barbara,2018,,,,
COSUMNES RIVER,Santa Barbara,2019,,,,
COSUMNES RIVER,Santa Barbara,2020,,,,
COSUMNES RIVER,Santa Barbara,2021,,,,
COSUMNES RIVER,Santa Barbara,2022,,,,
COSUMNES RIVER,Santa Barbara,2023,,,,
COSUMNES RIVER,Santa Barbara,2024,,,,
COSUMNES RIVER,Santa Cruz,2006,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2007,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2008,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2009,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2010,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2011,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2012,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2013,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2014,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2015,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2016,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2017,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2018,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2019,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2020,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2021,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2022,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2023,0.5,0.5,0.0,
COSUMNES RIVER,Santa Cruz,2024,0.5,0.5,0.0,
CRAFTON HILLS,Berkeley,2006,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2007,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2008,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2009,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2010,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2011,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2012,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2013,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2014,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2015,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2016,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2017,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2018,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2019,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2020,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2021,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2022,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2023,1.0,0.0,0.0,
CRAFTON HILLS,Berkeley,2024,1.0,0.0,0.0,
CRAFTON HILLS,Davis,2006,,,,
CRAFTON HILLS,Davis,2007,,,,
CRAFTON HILLS,Davis,2008,,,,
CRAFTON HILLS,Davis,2009,,,,
CRAFTON HILLS,Davis,2010,,,,
CRAFTON HILLS,Davis,2011,,,,
CRAFTON HILLS,Davis,2012,,,,
CRAFTON HILLS,Davis,2013,,,,
CRAFTON HILLS,Davis,2014,,,,
CRAFTON HILLS,Davis,2015,,,,
CRAFTON HILLS,Davis,2016,,,,
CRAFTON HILLS,Davis,2017,,,,
CRAFTON HILLS,Davis,2018,,,,
CRAFTON HILLS,Davis,2019,,,,
CRAFTON HILLS,Davis,2020,,,,
CRAFTON HILLS,Davis,2021,,,,
CRAFTON HILLS,Davis,2022,,,,
CRAFTON HILLS,Davis,2023,,,,
CRAFTON HILLS,Davis,2024,,,,
CRAFTON HILLS,Irvine,2006,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2007,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2008,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2009,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2010,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2011,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2012,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2013,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2014,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2015,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2016,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2017,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2018,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2019,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2020,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2021,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2022,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2023,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Irvine,2024,0.42857142857142855,0.5714285714285714,0.0,0.0
CRAFTON HILLS,Los Angeles,2006,0.38461538461538464,0.6153846153846154,0.0,
