cc_name,year,cc_aid_promise_amt,cc_aid_grants_amt,cc_aid_loans_amt,cc_aid_scholarship_amt,cc_key
LA TRADE,2008,3123940.0,8709096.0,68000.0,,LA TRADE
LA TRADE,2009,3590340.0,11225578.0,41500.0,,LA TRADE
LA TRADE,2010,4454763.0,14974829.0,46500.0,,LA TRADE
LA TRADE,2011,5085704.0,21105111.0,1522275.0,,LA TRADE
LA TRADE,2012,6915139.0,22271914.0,2307741.0,,LA TRADE
LA TRADE,2013,8362271.0,22481728.0,3089695.0,,LA TRADE
LA TRADE,2014,8465932.0,23594426.0,2935225.0,,LA TRADE
LA TRADE,2015,8580150.0,26867657.0,8368.0,,LA TRADE
LA TRADE,2016,8564694.0,23203254.0,3650593.0,174100.0,LA TRADE
LA TRADE,2017,7877845.0,21219469.0,3342494.0,160288.0,LA TRADE
LA TRADE,2018,7186465.0,19238514.0,2664993.0,215178.0,LA TRADE
LA TRADE,2019,7040162.0,18993118.0,2098253.0,139650.0,LA TRADE
LA TRADE,2020,6175707.0,20866867.0,1853145.0,240941.0,LA TRADE
LA TRADE,2021,5162304.0,18244791.0,761899.0,187200.0,LA TRADE
LA TRADE,2022,4265573.0,26164223.0,759026.0,215000.0,LA TRADE
LA TRADE,2023,4962347.0,24531467.0,1350491.0,134822.0,LA TRADE
LA TRADE,2024,6080095.0,29405885.0,1531780.0,182871.0,LA TRADE
LA TRADE,2025,6554920.0,35830041.0,1890492.0,379472.0,LA TRADE
LA VALLEY,2005,3849960.0,8394625.0,561626.0,,LA VALLEY
LA VALLEY,2006,3950869.0,8355220.0,486130.0,,LA VALLEY
LA VALLEY,2007,3414953.0,8680798.0,608288.0,,LA VALLEY
LA VALLEY,2008,2970800.0,8871098.0,686124.0,,LA VALLEY
LA VALLEY,2009,3460890.0,11127860.0,1203787.0,,LA VALLEY
LA VALLEY,2010,4696450.0,17897577.0,2285018.0,,LA VALLEY
LA VALLEY,2011,5317949.0,24366424.0,4813405.0,,LA VALLEY
LA VALLEY,2012,7355952.0,25765475.0,7097683.0,,LA VALLEY
LA VALLEY,2013,9486810.0,24204677.0,6493241.0,,LA VALLEY
LA VALLEY,2014,10466527.0,26002651.0,4894416.0,,LA VALLEY
LA VALLEY,2015,10610474.0,29345545.0,45894.0,1640.0,LA VALLEY
LA VALLEY,2016,10663555.0,26685986.0,3242382.0,,LA VALLEY
LA VALLEY,2017,9963956.0,26065135.0,2391797.0,,LA VALLEY
LA VALLEY,2018,9662980.0,24543710.0,1837030.0,,LA VALLEY
LA VALLEY,2019,9174562.0,25083788.0,2223841.0,,LA VALLEY
LA VALLEY,2020,8139792.0,26190824.0,1848236.0,,LA VALLEY
LA VALLEY,2021,7162957.0,26653075.0,1169221.0,,LA VALLEY
LA VALLEY,2022,6077089.0,35674444.0,1251068.0,,LA VALLEY
LA VALLEY,2023,6474250.0,30189027.0,1870421.0,22914.0,LA VALLEY
LA VALLEY,2024,7325416.0,32941094.0,2327924.0,21534.0,LA VALLEY
LA VALLEY,2025,8067999.0,39200366.0,3277777.0,146181.0,LA VALLEY
LAKE TAHOE,2005,288125.0,648947.0,233959.0,,LAKE TAHOE
LAKE TAHOE,2006,279369.0,549980.0,248111.0,,LAKE TAHOE
LAKE TAHOE,2007,245762.0,634233.0,267383.0,,LAKE TAHOE
LAKE TAHOE,2008,240987.0,671427.0,258289.0,,LAKE TAHOE
LAKE TAHOE,2009,302946.0,1025404.0,255041.0,,LAKE TAHOE
LAKE TAHOE,2010,497086.0,1693668.0,260692.0,,LAKE TAHOE
LAKE TAHOE,2011,554120.0,2360316.0,22863.0,,LAKE TAHOE
LAKE TAHOE,2012,820636.0,2632825.0,,,LAKE TAHOE
LAKE TAHOE,2013,1150548.0,2204728.0,,20909.0,LAKE TAHOE
LAKE TAHOE,2014,1193786.0,2427387.0,,17989.0,LAKE TAHOE
LAKE TAHOE,2015,1091583.0,2157254.0,,8717.0,LAKE TAHOE
LAKE TAHOE,2016,1146646.0,1896483.0,,4000.0,LAKE TAHOE
LAKE TAHOE,2017,1031106.0,1800801.0,5000.0,67081.0,LAKE TAHOE
LAKE TAHOE,2018,1065487.0,1811755.0,1500.0,59426.0,LAKE TAHOE
LAKE TAHOE,2019,1183690.0,1711804.0,16749.0,101597.0,LAKE TAHOE
LAKE TAHOE,2020,1131239.0,2002747.0,233862.0,109994.0,LAKE TAHOE
LAKE TAHOE,2021,1195829.0,2009015.0,199297.0,116556.0,LAKE TAHOE
LAKE TAHOE,2022,1015067.0,2143335.0,169944.0,168929.0,LAKE TAHOE
LAKE TAHOE,2023,1053247.0,2981059.0,328944.0,157436.0,LAKE TAHOE
LAKE TAHOE,2024,1247326.0,5098477.0,549949.0,280986.0,LAKE TAHOE
LAKE TAHOE,2025,1296698.0,4902943.0,570272.0,133139.0,LAKE TAHOE
LANEY,2005,2513730.0,7068454.0,122082.0,91631.0,LANEY
LANEY,2006,2592642.0,7201716.0,173922.0,95586.0,LANEY
LANEY,2007,2403877.0,7706976.0,147786.0,106917.0,LANEY
LANEY,2008,2053916.0,8553380.0,260713.0,156548.0,LANEY
LANEY,2009,2489880.0,9020369.0,147660.0,91320.0,LANEY
LANEY,2010,3069319.0,12466509.0,134585.0,144566.0,LANEY
LANEY,2011,3263468.0,13674956.0,563229.0,200292.0,LANEY
LANEY,2012,4406987.0,12456384.0,1124079.0,158223.0,LANEY
LANEY,2013,5604704.0,14054987.0,1587126.0,152850.0,LANEY
LANEY,2014,5625639.0,14409872.0,2322086.0,161320.0,LANEY
LANEY,2015,5697514.0,14641149.0,2597564.0,76753.0,LANEY
LANEY,2016,5485454.0,14107867.0,1912267.0,79217.0,LANEY
LANEY,2017,4693081.0,13333439.0,1566671.0,38500.0,LANEY
LANEY,2018,4524376.0,13619226.0,1306125.0,57477.0,LANEY
LANEY,2019,4250193.0,12615169.0,891440.0,53320.0,LANEY
LANEY,2020,3406463.0,14154881.0,701013.0,20839.0,LANEY
LANEY,2021,2866260.0,12712059.0,407324.0,19000.0,LANEY
LANEY,2022,2347955.0,12166713.0,332249.0,4000.0,LANEY
LANEY,2023,3134647.0,14214896.0,624527.0,,LANEY
LANEY,2024,3365314.0,15954829.0,780321.0,1112.0,LANEY
LANEY,2025,3206016.0,18671734.0,905343.0,712.0,LANEY
LAS POSITAS,2005,585756.0,1675017.0,383015.0,,LAS POSITAS
LAS POSITAS,2006,606710.0,1553715.0,350951.0,,LAS POSITAS
LAS POSITAS,2007,572835.0,1642813.0,285132.0,74544.0,LAS POSITAS
LAS POSITAS,2008,584255.0,2111395.0,352036.0,70292.0,LAS POSITAS
LAS POSITAS,2009,740018.0,3144602.0,721841.0,91547.0,LAS POSITAS
LAS POSITAS,2010,1281521.0,5356401.0,1085272.0,117190.0,LAS POSITAS
LAS POSITAS,2011,1481115.0,6407259.0,1082138.0,152891.0,LAS POSITAS
LAS POSITAS,2012,2150822.0,6085051.0,798797.0,137708.0,LAS POSITAS
LAS POSITAS,2013,2858193.0,5732602.0,827185.0,193705.0,LAS POSITAS
LAS POSITAS,2014,3030184.0,6254235.0,609028.0,244270.0,LAS POSITAS
LAS POSITAS,2015,3074058.0,6530524.0,482813.0,251995.0,LAS POSITAS
LAS POSITAS,2016,3025581.0,6276047.0,304441.0,214833.0,LAS POSITAS
LAS POSITAS,2017,2841972.0,5978544.0,341473.0,199768.0,LAS POSITAS
LAS POSITAS,2018,2815821.0,6415781.0,247856.0,172393.0,LAS POSITAS
LAS POSITAS,2019,2753836.0,6944930.0,193472.0,162255.0,LAS POSITAS
LAS POSITAS,2020,2795604.0,7815960.0,108071.0,198513.0,LAS POSITAS
LAS POSITAS,2021,2556742.0,8372062.0,97465.0,149910.0,LAS POSITAS
LAS POSITAS,2022,2143278.0,11708912.0,55995.0,191666.0,LAS POSITAS
LAS POSITAS,2023,2046724.0,8443015.0,129960.0,186273.0,LAS POSITAS
LAS POSITAS,2024,2437149.0,8898252.0,176770.0,195806.0,LAS POSITAS
LAS POSITAS,2025,2716829.0,11306817.0,203100.0,250349.0,LAS POSITAS
LASSEN,2005,414785.0,1669068.0,778702.0,29913.0,LASSEN
LASSEN,2006,521760.0,1000060.0,,,LASSEN
LASSEN,2007,528693.0,469262.0,188248.0,2250.0,LASSEN
LASSEN,2008,403062.0,1589054.0,575949.0,91087.0,LASSEN
LASSEN,2009,457235.0,1716676.0,726858.0,161901.0,LASSEN
LASSEN,2010,719697.0,2289960.0,992203.0,147445.0,LASSEN
LASSEN,2011,835191.0,2749192.0,1025586.0,107224.0,LASSEN
LASSEN,2012,1021997.0,2270705.0,885345.0,96183.0,LASSEN
LASSEN,2013,1377215.0,2126172.0,675883.0,138514.0,LASSEN
LASSEN,2014,1230029.0,1844971.0,537707.0,148819.0,LASSEN
LASSEN,2015,1299505.0,1937737.0,407486.0,135935.0,LASSEN
LASSEN,2016,1136134.0,1823861.0,318005.0,148475.0,LASSEN
LASSEN,2017,1171536.0,1676649.0,334687.0,86097.0,LASSEN
LASSEN,2018,1258979.0,1779877.0,281796.0,112801.0,LASSEN
LASSEN,2019,1396917.0,1741471.0,347912.0,110715.0,LASSEN
LASSEN,2020,1408279.0,1821095.0,343613.0,122794.0,LASSEN
LASSEN,2021,1193012.0,1473961.0,55321.0,89090.0,LASSEN
LASSEN,2022,1058727.0,2621850.0,128349.0,47400.0,LASSEN
LASSEN,2023,948975.0,2199072.0,300957.0,75768.0,LASSEN
LASSEN,2024,978160.0,2591846.0,257272.0,90367.0,LASSEN
LASSEN,2025,1149511.0,3780602.0,257010.0,193795.0,LASSEN
LEMOORE,2007,844141.0,2869138.0,541053.0,393048.0,LEMOORE
LEMOORE,2008,783042.0,3775250.0,519278.0,63610.0,LEMOORE
LEMOORE,2009,973582.0,4686617.0,824174.0,41607.0,LEMOORE
LEMOORE,2010,1193572.0,5725665.0,872955.0,33205.0,LEMOORE
LEMOORE,2011,1434121.0,7008408.0,828313.0,141368.0,LEMOORE
LEMOORE,2012,2027455.0,7412607.0,1102646.0,184957.0,LEMOORE
LEMOORE,2013,2652130.0,7245018.0,1444246.0,150002.0,LEMOORE
LEMOORE,2014,3083131.0,8140214.0,1834472.0,183201.0,LEMOORE
LEMOORE,2015,3033953.0,8490690.0,1575434.0,152561.0,LEMOORE
LEMOORE,2016,3122135.0,8263659.0,1284964.0,182564.0,LEMOORE
LEMOORE,2017,3153136.0,8344230.0,1185805.0,231613.0,LEMOORE
LEMOORE,2018,3269059.0,10152836.0,811822.0,142785.0,LEMOORE
LEMOORE,2019,3291438.0,10600423.0,939529.0,170266.0,LEMOORE
LEMOORE,2020,3278995.0,12256707.0,813054.0,162720.0,LEMOORE
LEMOORE,2021,2755699.0,10807162.0,500747.0,124330.0,LEMOORE
LEMOORE,2022,2273711.0,13484153.0,425609.0,233043.0,LEMOORE
LEMOORE,2023,2441910.0,14848152.0,405270.0,226534.0,LEMOORE
LEMOORE,2024,2901036.0,15669886.0,323187.0,380224.0,LEMOORE
LONG BEACH,2005,6998349.0,23284976.0,3125435.0,272147.0,LONG BEACH
LONG BEACH,2006,7080324.0,22684673.0,2896386.0,3107.0,LONG BEACH
LONG BEACH,2007,6147176.0,21879128.0,2514045.0,257743.0,LONG BEACH
LONG BEACH,2008,5278820.0,23911900.0,3817477.0,253456.0,LONG BEACH
LONG BEACH,2009,5770290.0,27041443.0,5138067.0,329239.0,LONG BEACH
LONG BEACH,2010,8656506.0,45256779.0,6892490.0,443482.0,LONG BEACH
LONG BEACH,2011,8925836.0,47204015.0,8096606.0,344087.0,LONG BEACH
LONG BEACH,2012,12472788.0,49587112.0,10995370.0,499593.0,LONG BEACH
LONG BEACH,2013,16585507.0,45766812.0,7017390.0,294719.0,LONG BEACH
LONG BEACH,2014,16586795.0,41494668.0,4925261.0,270554.0,LONG BEACH
LONG BEACH,2015,16821832.0,43433900.0,2316121.0,254920.0,LONG BEACH
LONG BEACH,2016,16031391.0,39851734.0,2989779.0,818831.0,LONG BEACH
LONG BEACH,2017,16492679.0,39557620.0,3648355.0,367675.0,LONG BEACH
LONG BEACH,2018,15936240.0,41562376.0,3063736.0,248575.0,LONG BEACH
LONG BEACH,2019,15284121.0,42095978.0,2580064.0,206965.0,LONG BEACH
LONG BEACH,2020,16114950.0,48739258.0,3369597.0,386251.0,LONG BEACH
LONG BEACH,2021,16001560.0,62130470.0,2686279.0,298373.0,LONG BEACH
LONG BEACH,2022,14266003.0,70898750.0,2961610.0,446008.0,LONG BEACH
LONG BEACH,2023,14609370.0,57798221.0,4274618.0,483563.0,LONG BEACH
LONG BEACH,2024,16216714.0,65457183.0,4530268.0,503509.0,LONG BEACH
LONG BEACH,2025,16398353.0,78109666.0,3745262.0,386513.0,LONG BEACH
LOS MEDANOS,2005,960530.0,3016558.0,,,LOS MEDANOS
LOS MEDANOS,2006,1014635.0,3024042.0,239015.0,,LOS MEDANOS
LOS MEDANOS,2007,879785.0,2981435.0,221688.0,43471.0,LOS MEDANOS
LOS MEDANOS,2008,1138377.0,3986621.0,324143.0,25225.0,LOS MEDANOS
LOS MEDANOS,2009,1559481.0,6371324.0,284776.0,25375.0,LOS MEDANOS
LOS MEDANOS,2010,2615008.0,9640619.0,182947.0,31878.0,LOS MEDANOS
LOS MEDANOS,2011,2571730.0,11079016.0,174872.0,41380.0,LOS MEDANOS
LOS MEDANOS,2012,3327915.0,10850276.0,182811.0,44856.0,LOS MEDANOS
LOS MEDANOS,2013,4466635.0,10193664.0,264557.0,60443.0,LOS MEDANOS
LOS MEDANOS,2014,4516307.0,10659632.0,235000.0,84429.0,LOS MEDANOS
LOS MEDANOS,2015,4723756.0,11194558.0,547377.0,93875.0,LOS MEDANOS
LOS MEDANOS,2016,4799830.0,11130038.0,1187563.0,192859.0,LOS MEDANOS
LOS MEDANOS,2017,4486068.0,11294899.0,1272360.0,342542.0,LOS MEDANOS
LOS MEDANOS,2018,4563605.0,11668704.0,1104365.0,331221.0,LOS MEDANOS
LOS MEDANOS,2019,4535972.0,11772958.0,835196.0,215622.0,LOS MEDANOS
LOS MEDANOS,2020,4514709.0,12636415.0,855655.0,179515.0,LOS MEDANOS
LOS MEDANOS,2021,4199665.0,13701019.0,550872.0,189017.0,LOS MEDANOS
LOS MEDANOS,2022,3714369.0,16349314.0,656963.0,209177.0,LOS MEDANOS
LOS MEDANOS,2023,3638583.0,16140080.0,725230.0,225298.0,LOS MEDANOS
LOS MEDANOS,2024,4143399.0,18058123.0,1044158.0,234020.0,LOS MEDANOS
MADERA,2021,805387.0,,,,MADERA
MADERA,2022,2110711.0,3539902.0,14552.0,292975.0,MADERA
MADERA,2023,2318875.0,10111028.0,35584.0,244493.0,MADERA
MADERA,2024,2661509.0,10973849.0,81232.0,335213.0,MADERA
MADERA,2025,3089563.0,13935713.0,107732.0,388613.0,MADERA
MARIN,2005,697232.0,2790956.0,1345180.0,48256.0,MARIN
MARIN,2006,931138.0,3676859.0,1759996.0,89403.0,MARIN
MARIN,2007,786568.0,3507221.0,1788434.0,69900.0,MARIN
MARIN,2008,687984.0,3348215.0,2078147.0,75148.0,MARIN
MARIN,2009,647694.0,4618867.0,2500246.0,48802.0,MARIN
MARIN,2010,1187283.0,6255727.0,3393586.0,61112.0,MARIN
MARIN,2011,2071115.0,6437319.0,4349549.0,18775.0,MARIN
MARIN,2012,1685275.0,7374343.0,5649320.0,16720.0,MARIN
MARIN,2013,2164607.0,7008813.0,5014355.0,34854.0,MARIN
MARIN,2014,2820302.0,6346185.0,4514425.0,56183.0,MARIN
MARIN,2015,2169612.0,4792599.0,2114683.0,122177.0,MARIN
MARIN,2016,1739339.0,3837368.0,582851.0,169091.0,MARIN
MARIN,2017,1627331.0,3409518.0,435299.0,195781.0,MARIN
MARIN,2018,1474138.0,3706771.0,471090.0,202429.0,MARIN
MARIN,2019,1463484.0,3701933.0,398396.0,319233.0,MARIN
MARIN,2020,1321761.0,4390052.0,443272.0,347661.0,MARIN
MARIN,2021,1237998.0,3603622.0,247763.0,281878.0,MARIN
MARIN,2022,1122997.0,6676714.0,191613.0,71892.0,MARIN
MARIN,2023,1225302.0,5504570.0,496797.0,137134.0,MARIN
MARIN,2024,1280324.0,5457649.0,469510.0,342388.0,MARIN
MARIN,2025,1270029.0,6504691.0,498542.0,326499.0,MARIN
MENDOCINO,2005,1830112.0,2561679.0,278433.0,59647.0,MENDOCINO
MENDOCINO,2006,912208.0,2464104.0,449805.0,78669.0,MENDOCINO
MENDOCINO,2007,805155.0,2397700.0,554840.0,85991.0,MENDOCINO
MENDOCINO,2008,697284.0,2642975.0,557011.0,154476.0,MENDOCINO
MENDOCINO,2009,772980.0,3221296.0,821091.0,184215.0,MENDOCINO
MENDOCINO,2010,901809.0,4510191.0,799615.0,212728.0,MENDOCINO
MENDOCINO,2011,1103483.0,5977466.0,1150687.0,235831.0,MENDOCINO
MENDOCINO,2012,1578819.0,5506883.0,1332015.0,234729.0,MENDOCINO
MENDOCINO,2013,2223732.0,6047280.0,1664268.0,166398.0,MENDOCINO
MENDOCINO,2014,2204688.0,5518798.0,1473070.0,138182.0,MENDOCINO
MENDOCINO,2015,2245145.0,5739325.0,1190388.0,137711.0,MENDOCINO
MENDOCINO,2016,2345850.0,5870043.0,1190757.0,186727.0,MENDOCINO
MENDOCINO,2017,2084494.0,5401644.0,1073731.0,216541.0,MENDOCINO
MENDOCINO,2018,1957852.0,5966262.0,994089.0,290860.0,MENDOCINO
MENDOCINO,2019,1902721.0,5855898.0,809150.0,278026.0,MENDOCINO
MENDOCINO,2020,1894625.0,6777092.0,894766.0,263397.0,MENDOCINO
MENDOCINO,2021,1464042.0,6733410.0,442385.0,332279.0,MENDOCINO
MENDOCINO,2022,1254374.0,7489665.0,523008.0,286765.0,MENDOCINO
MENDOCINO,2023,1353343.0,7370740.0,712304.0,359323.0,MENDOCINO
MENDOCINO,2024,1753451.0,9687696.0,1216547.0,443466.0,MENDOCINO
MENDOCINO,2025,1953913.0,11790374.0,1459328.0,487400.0,MENDOCINO
MERCED,2005,2670388.0,9880415.0,,,MERCED
MERCED,2006,2669237.0,9352087.0,,,MERCED
MERCED,2007,2440738.0,9536823.0,,,MERCED
MERCED,2008,2182195.0,10986207.0,,,MERCED
MERCED,2009,2594975.0,14206982.0,,,MERCED
MERCED,2010,3820806.0,22582121.0,,,MERCED
MERCED,2011,4478513.0,27603900.0,,,MERCED
MERCED,2012,6131564.0,24160298.0,,9000.0,MERCED
MERCED,2013,7621068.0,21440401.0,,14472.0,MERCED
MERCED,2014,7975905.0,22691076.0,,13970.0,MERCED
MERCED,2015,8024976.0,22293789.0,,12349.0,MERCED
MERCED,2016,7898178.0,21989400.0,,11976.0,MERCED
MERCED,2017,7235924.0,20525110.0,,10978.0,MERCED
MERCED,2018,7426104.0,22270751.0,,3300.0,MERCED
MERCED,2019,7405432.0,22521623.0,,160297.0,MERCED
MERCED,2020,7585719.0,23244339.0,,181101.0,MERCED
MERCED,2021,6648102.0,23869365.0,154562.0,,MERCED
MERCED,2022,5994797.0,31599144.0,221858.0,,MERCED
MERCED,2023,6655188.0,27621476.0,365370.0,504401.0,MERCED
MERCED,2024,7709701.0,35617782.0,719966.0,560340.0,MERCED
MERCED,2025,8218173.0,44476745.0,841455.0,865320.0,MERCED
MERRITT,2005,1267531.0,3083838.0,81907.0,48869.0,MERRITT
MERRITT,2006,1399255.0,3100382.0,118137.0,59124.0,MERRITT
MERRITT,2007,1211582.0,2754004.0,239256.0,33425.0,MERRITT
MERRITT,2008,936890.0,3249671.0,660121.0,25987.0,MERRITT
MERRITT,2009,1098320.0,4060737.0,671702.0,124020.0,MERRITT
MERRITT,2010,1481549.0,5384473.0,1481269.0,51143.0,MERRITT
MERRITT,2011,1579864.0,6216570.0,1288501.0,40206.0,MERRITT
MERRITT,2012,2196262.0,7221592.0,1357671.0,70298.0,MERRITT
MERRITT,2013,2906592.0,7170379.0,2107169.0,147763.0,MERRITT
MERRITT,2014,2903106.0,7550350.0,2300253.0,85695.0,MERRITT
MERRITT,2015,2987240.0,8344049.0,1983149.0,19037.0,MERRITT
MERRITT,2016,2720072.0,7154345.0,1525960.0,4300.0,MERRITT
MERRITT,2017,2700269.0,6401919.0,1002063.0,29164.0,MERRITT
MERRITT,2018,2616733.0,6416370.0,757441.0,28717.0,MERRITT
MERRITT,2019,2592353.0,5484941.0,441322.0,27681.0,MERRITT
MERRITT,2020,2012646.0,5666796.0,463533.0,17325.0,MERRITT
MERRITT,2021,1737788.0,4983322.0,179605.0,12700.0,MERRITT
MERRITT,2022,1497622.0,7154306.0,191981.0,9496.0,MERRITT
MERRITT,2023,1793678.0,6177343.0,244634.0,29847.0,MERRITT
MERRITT,2024,2155813.0,7350313.0,348950.0,12769.0,MERRITT
MERRITT,2025,1958933.0,8704629.0,540606.0,5494.0,MERRITT
MIRACOSTA,2005,1231577.0,2184193.0,628979.0,86590.0,MIRACOSTA
MIRACOSTA,2006,1303502.0,2153801.0,505940.0,85200.0,MIRACOSTA
MIRACOSTA,2007,1085914.0,2132303.0,536271.0,72911.0,MIRACOSTA
MIRACOSTA,2008,936682.0,2349219.0,603024.0,92490.0,MIRACOSTA
MIRACOSTA,2009,1139106.0,2775266.0,757373.0,93606.0,MIRACOSTA
MIRACOSTA,2010,1872055.0,4383797.0,653084.0,112914.0,MIRACOSTA
MIRACOSTA,2011,2415445.0,6137537.0,675692.0,141471.0,MIRACOSTA
MIRACOSTA,2012,3741847.0,6079183.0,680289.0,313066.0,MIRACOSTA
MIRACOSTA,2013,5571611.0,7758432.0,871441.0,438899.0,MIRACOSTA
MIRACOSTA,2014,6119835.0,9728470.0,1603041.0,247992.0,MIRACOSTA
MIRACOSTA,2015,7153125.0,16559177.0,1961493.0,270689.0,MIRACOSTA
MIRACOSTA,2016,7182499.0,17136937.0,2720630.0,438130.0,MIRACOSTA
MIRACOSTA,2017,7080357.0,16980346.0,2846465.0,257274.0,MIRACOSTA
MIRACOSTA,2018,7181596.0,18206888.0,2742325.0,547062.0,MIRACOSTA
MIRACOSTA,2019,6718023.0,20342237.0,2386517.0,411301.0,MIRACOSTA
MIRACOSTA,2020,6701954.0,21804927.0,1936820.0,452929.0,MIRACOSTA
MIRACOSTA,2021,6010821.0,20346282.0,1766433.0,364250.0,MIRACOSTA
MIRACOSTA,2022,5072138.0,21580383.0,1736901.0,326432.0,MIRACOSTA
MIRACOSTA,2023,5139282.0,23034324.0,2252473.0,680050.0,MIRACOSTA
MIRACOSTA,2024,5980263.0,23074223.0,2572143.0,914419.0,MIRACOSTA
MIRACOSTA,2025,5935011.0,27803695.0,2440841.0,938595.0,MIRACOSTA
MISSION,2005,1081861.0,3932230.0,323173.0,35740.0,MISSION
MISSION,2006,1127802.0,4217357.0,357934.0,31325.0,MISSION
MISSION,2007,973393.0,4237490.0,427276.0,45569.0,MISSION
MISSION,2008,1088420.0,4914668.0,206137.0,37275.0,MISSION
MISSION,2009,1315530.0,5978467.0,959653.0,59783.0,MISSION
MISSION,2010,1985809.0,8763191.0,694447.0,35874.0,MISSION
MISSION,2011,2254655.0,10620945.0,763593.0,67842.0,MISSION
MISSION,2012,3292811.0,11187933.0,858458.0,225711.0,MISSION
MISSION,2013,4249848.0,10343576.0,431428.0,138954.0,MISSION
MISSION,2014,3975780.0,9980786.0,285575.0,297600.0,MISSION
MISSION,2015,3601823.0,8828633.0,382774.0,260031.0,MISSION
MISSION,2016,3393075.0,8096959.0,522008.0,510412.0,MISSION
MISSION,2017,2872539.0,6976593.0,380774.0,218583.0,MISSION
MISSION,2018,2533052.0,7119987.0,320560.0,373423.0,MISSION
MISSION,2019,2523238.0,7038317.0,226973.0,544694.0,MISSION
MISSION,2020,2236934.0,7987223.0,187922.0,520065.0,MISSION
MISSION,2021,2256806.0,7904890.0,110960.0,552705.0,MISSION
MISSION,2022,2044539.0,8695025.0,97942.0,601834.0,MISSION
MISSION,2023,1898650.0,9704222.0,140282.0,608869.0,MISSION
MISSION,2024,2285786.0,7785138.0,183291.0,626901.0,MISSION
MISSION,2025,2418910.0,11188107.0,239285.0,592614.0,MISSION
MODESTO,2005,4219592.0,11751400.0,32250.0,,MODESTO
MODESTO,2006,4435744.0,12597899.0,22500.0,,MODESTO
MODESTO,2007,4094583.0,12770656.0,47500.0,325381.0,MODESTO
MODESTO,2008,3388664.0,14498958.0,29000.0,352713.0,MODESTO
MODESTO,2009,3965392.0,17342852.0,51000.0,529552.0,MODESTO
MODESTO,2010,5360429.0,24181689.0,35000.0,365673.0,MODESTO
MODESTO,2011,5998278.0,29093330.0,29000.0,352004.0,MODESTO
MODESTO,2012,8640598.0,28359268.0,28000.0,354884.0,MODESTO
MODESTO,2013,11100743.0,28409411.0,20000.0,396328.0,MODESTO
MODESTO,2014,12023986.0,30819116.0,38000.0,445593.0,MODESTO
MODESTO,2015,12624033.0,31086012.0,16000.0,441676.0,MODESTO
MODESTO,2016,12360062.0,29977565.0,23000.0,464924.0,MODESTO
MODESTO,2017,11973708.0,29098787.0,30000.0,565618.0,MODESTO
MODESTO,2018,11931273.0,33380366.0,19000.0,594393.0,MODESTO
MODESTO,2019,11730437.0,32774117.0,26000.0,462654.0,MODESTO
MODESTO,2020,11505405.0,34359920.0,96384.0,289225.0,MODESTO
MODESTO,2021,9636310.0,28597395.0,4330.0,,MODESTO
MODESTO,2022,9382990.0,73932996.0,91000.0,1361598.0,MODESTO
MODESTO,2023,10190432.0,38784976.0,287064.0,674607.0,MODESTO
MODESTO,2024,10795188.0,41341679.0,332155.0,663170.0,MODESTO
MONTEREY,2005,873612.0,2398296.0,834437.0,111029.0,MONTEREY
MONTEREY,2006,903684.0,2224861.0,752504.0,208413.0,MONTEREY
MONTEREY,2007,776369.0,2286932.0,855192.0,347718.0,MONTEREY
MONTEREY,2008,825950.0,2624017.0,946949.0,447865.0,MONTEREY
MONTEREY,2009,949355.0,3342141.0,1488411.0,333539.0,MONTEREY
MONTEREY,2010,1373598.0,5222338.0,2173863.0,289236.0,MONTEREY
MONTEREY,2011,1340244.0,5834519.0,2088282.0,343091.0,MONTEREY
MONTEREY,2012,2164263.0,5238091.0,1677460.0,460168.0,MONTEREY
MONTEREY,2013,3002167.0,5429202.0,1782914.0,465340.0,MONTEREY
MONTEREY,2014,3083748.0,5703839.0,1369246.0,502719.0,MONTEREY
MONTEREY,2015,3102355.0,6305273.0,1030030.0,466564.0,MONTEREY
MONTEREY,2016,3235242.0,6629031.0,1074022.0,447633.0,MONTEREY
MONTEREY,2017,3018359.0,7199488.0,944468.0,408750.0,MONTEREY
MONTEREY,2018,4653014.0,7701398.0,1063871.0,377429.0,MONTEREY
MONTEREY,2019,5761629.0,7640334.0,1034582.0,329924.0,MONTEREY
MONTEREY,2020,3269241.0,8233212.0,994510.0,294143.0,MONTEREY
MONTEREY,2021,2961018.0,8827282.0,639351.0,415677.0,MONTEREY
MONTEREY,2022,2537394.0,9130709.0,578910.0,573091.0,MONTEREY
MONTEREY,2023,2527504.0,12969703.0,807635.0,519094.0,MONTEREY
MONTEREY,2024,2805421.0,9628285.0,894196.0,725419.0,MONTEREY
MONTEREY,2025,2378671.0,11237557.0,633558.0,635589.0,MONTEREY
MOORPARK,2005,1419360.0,2306251.0,1389390.0,,MOORPARK
MOORPARK,2006,1472380.0,2410375.0,1616626.0,,MOORPARK
MOORPARK,2007,1300818.0,2342744.0,1414183.0,,MOORPARK
MOORPARK,2008,1182880.0,2696306.0,1543179.0,,MOORPARK
MOORPARK,2009,1418160.0,3546702.0,2373915.0,46104.0,MOORPARK
MOORPARK,2010,2162388.0,5630811.0,2500821.0,,MOORPARK
MOORPARK,2011,2444286.0,7585318.0,2665216.0,,MOORPARK
MOORPARK,2012,3967122.0,10683201.0,3683279.0,,MOORPARK
