cc_name,uc_campus,year,n_admit,n_app,n_enroll,melt_count,melt_rate
MIRACOSTA,Berkeley,2009,26.0,60.0,16.0,10.0,0.38461538461538464
MIRACOSTA,Berkeley,2010,34.0,77.0,26.0,8.0,0.23529411764705882
MIRACOSTA,Berkeley,2011,37.0,117.0,24.0,13.0,0.35135135135135137
MIRACOSTA,Berkeley,2012,46.0,151.0,30.0,16.0,0.34782608695652173
MIRACOSTA,Berkeley,2013,37.0,136.0,25.0,12.0,0.32432432432432434
MIRACOSTA,Berkeley,2014,38.0,139.0,26.0,12.0,0.3157894736842105
MIRACOSTA,Berkeley,2015,39.0,131.0,23.0,16.0,0.41025641025641024
MIRACOSTA,Berkeley,2016,23.0,134.0,13.0,10.0,0.43478260869565216
MIRACOSTA,Berkeley,2017,50.0,181.0,31.0,19.0,0.38
MIRACOSTA,Berkeley,2018,57.0,193.0,32.0,25.0,0.43859649122807015
MIRACOSTA,Berkeley,2019,65.0,229.0,38.0,27.0,0.4153846153846154
MIRACOSTA,Berkeley,2020,58.0,213.0,37.0,21.0,0.3620689655172414
MIRACOSTA,Berkeley,2021,83.0,280.0,51.0,32.0,0.3855421686746988
MIRACOSTA,Berkeley,2022,53.0,222.0,34.0,19.0,0.3584905660377358
MIRACOSTA,Berkeley,2023,76.0,232.0,37.0,39.0,0.5131578947368421
MIRACOSTA,Berkeley,2024,76.0,194.0,24.0,52.0,0.6842105263157895
MIRACOSTA,Davis,2006,11.0,18.0,2.0,9.0,0.8181818181818182
MIRACOSTA,Davis,2007,24.0,30.0,3.0,21.0,0.875
MIRACOSTA,Davis,2008,20.0,29.0,3.0,17.0,0.85
MIRACOSTA,Davis,2009,24.0,31.0,1.0,23.0,0.9583333333333334
MIRACOSTA,Davis,2010,27.0,34.0,11.0,16.0,0.5925925925925926
MIRACOSTA,Davis,2011,36.0,58.0,12.0,24.0,0.6666666666666666
MIRACOSTA,Davis,2012,62.0,95.0,17.0,45.0,0.7258064516129032
MIRACOSTA,Davis,2013,58.0,90.0,14.0,44.0,0.7586206896551724
MIRACOSTA,Davis,2014,75.0,106.0,22.0,53.0,0.7066666666666667
MIRACOSTA,Davis,2015,69.0,108.0,15.0,54.0,0.782608695652174
MIRACOSTA,Davis,2016,45.0,106.0,17.0,28.0,0.6222222222222222
MIRACOSTA,Davis,2017,90.0,144.0,27.0,63.0,0.7
MIRACOSTA,Davis,2018,99.0,146.0,20.0,79.0,0.797979797979798
MIRACOSTA,Davis,2019,102.0,168.0,18.0,84.0,0.8235294117647058
MIRACOSTA,Davis,2020,96.0,153.0,22.0,74.0,0.7708333333333334
MIRACOSTA,Davis,2021,110.0,188.0,25.0,85.0,0.7727272727272727
MIRACOSTA,Davis,2022,100.0,173.0,18.0,82.0,0.82
MIRACOSTA,Davis,2023,108.0,170.0,17.0,91.0,0.8425925925925926
MIRACOSTA,Davis,2024,81.0,107.0,19.0,62.0,0.7654320987654321
MIRACOSTA,Irvine,2006,30.0,35.0,9.0,21.0,0.7
MIRACOSTA,Irvine,2007,38.0,54.0,13.0,25.0,0.6578947368421053
MIRACOSTA,Irvine,2008,46.0,59.0,14.0,32.0,0.6956521739130435
MIRACOSTA,Irvine,2009,42.0,70.0,9.0,33.0,0.7857142857142857
MIRACOSTA,Irvine,2010,46.0,74.0,17.0,29.0,0.6304347826086957
MIRACOSTA,Irvine,2011,61.0,135.0,17.0,44.0,0.7213114754098361
MIRACOSTA,Irvine,2012,71.0,164.0,14.0,57.0,0.8028169014084507
MIRACOSTA,Irvine,2013,76.0,167.0,16.0,60.0,0.7894736842105263
MIRACOSTA,Irvine,2014,104.0,181.0,24.0,80.0,0.7692307692307693
MIRACOSTA,Irvine,2015,78.0,165.0,19.0,59.0,0.7564102564102564
MIRACOSTA,Irvine,2016,84.0,172.0,21.0,63.0,0.75
MIRACOSTA,Irvine,2017,132.0,236.0,28.0,104.0,0.7878787878787878
MIRACOSTA,Irvine,2018,149.0,242.0,28.0,121.0,0.8120805369127517
MIRACOSTA,Irvine,2019,165.0,314.0,36.0,129.0,0.7818181818181819
MIRACOSTA,Irvine,2020,148.0,299.0,40.0,108.0,0.7297297297297297
MIRACOSTA,Irvine,2021,189.0,367.0,25.0,164.0,0.8677248677248677
MIRACOSTA,Irvine,2022,144.0,333.0,33.0,111.0,0.7708333333333334
MIRACOSTA,Irvine,2023,127.0,271.0,22.0,105.0,0.8267716535433071
MIRACOSTA,Irvine,2024,140.0,253.0,22.0,118.0,0.8428571428571429
MIRACOSTA,Los Angeles,2006,20.0,52.0,10.0,10.0,0.5
MIRACOSTA,Los Angeles,2007,25.0,61.0,14.0,11.0,0.44
MIRACOSTA,Los Angeles,2008,25.0,64.0,12.0,13.0,0.52
MIRACOSTA,Los Angeles,2009,43.0,87.0,18.0,25.0,0.5813953488372093
MIRACOSTA,Los Angeles,2010,37.0,93.0,11.0,26.0,0.7027027027027027
MIRACOSTA,Los Angeles,2011,48.0,153.0,25.0,23.0,0.4791666666666667
MIRACOSTA,Los Angeles,2012,62.0,188.0,30.0,32.0,0.5161290322580645
MIRACOSTA,Los Angeles,2013,56.0,176.0,26.0,30.0,0.5357142857142857
MIRACOSTA,Los Angeles,2014,64.0,189.0,31.0,33.0,0.515625
MIRACOSTA,Los Angeles,2015,58.0,184.0,31.0,27.0,0.46551724137931033
MIRACOSTA,Los Angeles,2016,47.0,178.0,27.0,20.0,0.425531914893617
MIRACOSTA,Los Angeles,2017,73.0,214.0,41.0,32.0,0.4383561643835616
MIRACOSTA,Los Angeles,2018,65.0,232.0,30.0,35.0,0.5384615384615384
MIRACOSTA,Los Angeles,2019,92.0,302.0,44.0,48.0,0.5217391304347826
MIRACOSTA,Los Angeles,2020,66.0,291.0,41.0,25.0,0.3787878787878788
MIRACOSTA,Los Angeles,2021,106.0,329.0,58.0,48.0,0.4528301886792453
MIRACOSTA,Los Angeles,2022,67.0,345.0,42.0,25.0,0.373134328358209
MIRACOSTA,Los Angeles,2023,90.0,296.0,44.0,46.0,0.5111111111111111
MIRACOSTA,Los Angeles,2024,92.0,244.0,55.0,37.0,0.40217391304347827
MIRACOSTA,Merced,2006,6.0,7.0,0.0,6.0,1.0
MIRACOSTA,Merced,2007,11.0,11.0,1.0,10.0,0.9090909090909091
MIRACOSTA,Merced,2008,5.0,5.0,0.0,5.0,1.0
MIRACOSTA,Merced,2009,13.0,16.0,2.0,11.0,0.8461538461538461
MIRACOSTA,Merced,2010,25.0,34.0,0.0,25.0,1.0
MIRACOSTA,Merced,2011,44.0,48.0,5.0,39.0,0.8863636363636364
MIRACOSTA,Merced,2012,10.0,17.0,0.0,10.0,1.0
MIRACOSTA,Merced,2013,12.0,24.0,0.0,12.0,1.0
MIRACOSTA,Merced,2014,5.0,9.0,0.0,5.0,1.0
MIRACOSTA,Merced,2015,13.0,21.0,1.0,12.0,0.9230769230769231
MIRACOSTA,Merced,2016,9.0,24.0,0.0,9.0,1.0
MIRACOSTA,Merced,2017,14.0,24.0,1.0,13.0,0.9285714285714286
MIRACOSTA,Merced,2018,16.0,34.0,2.0,14.0,0.875
MIRACOSTA,Merced,2019,15.0,32.0,0.0,15.0,1.0
MIRACOSTA,Merced,2020,18.0,32.0,0.0,18.0,1.0
MIRACOSTA,Merced,2021,18.0,32.0,0.0,18.0,1.0
MIRACOSTA,Merced,2022,25.0,38.0,1.0,24.0,0.96
MIRACOSTA,Merced,2023,26.0,36.0,0.0,26.0,1.0
MIRACOSTA,Merced,2024,19.0,28.0,0.0,19.0,1.0
MIRACOSTA,Riverside,2006,24.0,26.0,5.0,19.0,0.7916666666666666
MIRACOSTA,Riverside,2007,30.0,37.0,5.0,25.0,0.8333333333333334
MIRACOSTA,Riverside,2008,14.0,18.0,2.0,12.0,0.8571428571428571
MIRACOSTA,Riverside,2009,21.0,28.0,7.0,14.0,0.6666666666666666
MIRACOSTA,Riverside,2010,39.0,48.0,8.0,31.0,0.7948717948717948
MIRACOSTA,Riverside,2011,38.0,56.0,10.0,28.0,0.7368421052631579
MIRACOSTA,Riverside,2012,47.0,75.0,10.0,37.0,0.7872340425531915
MIRACOSTA,Riverside,2013,43.0,71.0,8.0,35.0,0.813953488372093
MIRACOSTA,Riverside,2014,74.0,95.0,14.0,60.0,0.8108108108108109
MIRACOSTA,Riverside,2015,54.0,80.0,7.0,47.0,0.8703703703703703
MIRACOSTA,Riverside,2016,53.0,93.0,13.0,40.0,0.7547169811320755
MIRACOSTA,Riverside,2017,92.0,135.0,11.0,81.0,0.8804347826086957
MIRACOSTA,Riverside,2018,75.0,124.0,15.0,60.0,0.8
MIRACOSTA,Riverside,2019,111.0,163.0,21.0,90.0,0.8108108108108109
MIRACOSTA,Riverside,2020,116.0,145.0,36.0,80.0,0.6896551724137931
MIRACOSTA,Riverside,2021,129.0,180.0,22.0,107.0,0.8294573643410853
MIRACOSTA,Riverside,2022,96.0,141.0,9.0,87.0,0.90625
MIRACOSTA,Riverside,2023,97.0,141.0,18.0,79.0,0.8144329896907216
MIRACOSTA,Riverside,2024,74.0,113.0,9.0,65.0,0.8783783783783784
MIRACOSTA,San Diego,2006,76.0,110.0,43.0,33.0,0.4342105263157895
MIRACOSTA,San Diego,2007,127.0,174.0,85.0,42.0,0.33070866141732286
MIRACOSTA,San Diego,2008,129.0,151.0,74.0,55.0,0.4263565891472868
MIRACOSTA,San Diego,2009,146.0,180.0,93.0,53.0,0.363013698630137
MIRACOSTA,San Diego,2010,129.0,205.0,78.0,51.0,0.3953488372093023
MIRACOSTA,San Diego,2011,190.0,309.0,114.0,76.0,0.4
MIRACOSTA,San Diego,2012,224.0,353.0,136.0,88.0,0.39285714285714285
MIRACOSTA,San Diego,2013,221.0,347.0,144.0,77.0,0.34841628959276016
MIRACOSTA,San Diego,2014,216.0,319.0,136.0,80.0,0.37037037037037035
MIRACOSTA,San Diego,2015,197.0,339.0,124.0,73.0,0.37055837563451777
MIRACOSTA,San Diego,2016,209.0,329.0,125.0,84.0,0.4019138755980861
MIRACOSTA,San Diego,2017,238.0,355.0,132.0,106.0,0.44537815126050423
MIRACOSTA,San Diego,2018,211.0,325.0,115.0,96.0,0.4549763033175355
MIRACOSTA,San Diego,2019,291.0,409.0,165.0,126.0,0.4329896907216495
MIRACOSTA,San Diego,2020,278.0,414.0,131.0,147.0,0.5287769784172662
MIRACOSTA,San Diego,2021,325.0,455.0,160.0,165.0,0.5076923076923077
MIRACOSTA,San Diego,2022,288.0,432.0,133.0,155.0,0.5381944444444444
MIRACOSTA,San Diego,2023,280.0,388.0,132.0,148.0,0.5285714285714286
MIRACOSTA,San Diego,2024,252.0,341.0,103.0,149.0,0.5912698412698413
MIRACOSTA,Santa Barbara,2006,29.0,43.0,12.0,17.0,0.5862068965517241
MIRACOSTA,Santa Barbara,2007,38.0,49.0,15.0,23.0,0.6052631578947368
MIRACOSTA,Santa Barbara,2008,38.0,48.0,14.0,24.0,0.631578947368421
MIRACOSTA,Santa Barbara,2009,62.0,82.0,18.0,44.0,0.7096774193548387
MIRACOSTA,Santa Barbara,2010,64.0,81.0,19.0,45.0,0.703125
MIRACOSTA,Santa Barbara,2011,71.0,136.0,25.0,46.0,0.647887323943662
MIRACOSTA,Santa Barbara,2012,93.0,172.0,18.0,75.0,0.8064516129032258
MIRACOSTA,Santa Barbara,2013,86.0,155.0,15.0,71.0,0.8255813953488372
MIRACOSTA,Santa Barbara,2014,91.0,146.0,17.0,74.0,0.8131868131868132
MIRACOSTA,Santa Barbara,2015,76.0,151.0,13.0,63.0,0.8289473684210527
MIRACOSTA,Santa Barbara,2016,55.0,135.0,16.0,39.0,0.7090909090909091
MIRACOSTA,Santa Barbara,2017,121.0,194.0,21.0,100.0,0.8264462809917356
MIRACOSTA,Santa Barbara,2018,117.0,199.0,32.0,85.0,0.7264957264957265
MIRACOSTA,Santa Barbara,2019,155.0,242.0,41.0,114.0,0.7354838709677419
MIRACOSTA,Santa Barbara,2020,149.0,236.0,33.0,116.0,0.7785234899328859
MIRACOSTA,Santa Barbara,2021,187.0,263.0,31.0,156.0,0.8342245989304813
MIRACOSTA,Santa Barbara,2022,135.0,255.0,31.0,104.0,0.7703703703703704
MIRACOSTA,Santa Barbara,2023,160.0,233.0,31.0,129.0,0.80625
MIRACOSTA,Santa Barbara,2024,132.0,187.0,27.0,105.0,0.7954545454545454
MIRACOSTA,Santa Cruz,2006,24.0,32.0,11.0,13.0,0.5416666666666666
MIRACOSTA,Santa Cruz,2007,32.0,42.0,12.0,20.0,0.625
MIRACOSTA,Santa Cruz,2008,22.0,29.0,5.0,17.0,0.7727272727272727
MIRACOSTA,Santa Cruz,2009,42.0,54.0,13.0,29.0,0.6904761904761905
MIRACOSTA,Santa Cruz,2010,55.0,74.0,21.0,34.0,0.6181818181818182
MIRACOSTA,Santa Cruz,2011,61.0,82.0,16.0,45.0,0.7377049180327869
MIRACOSTA,Santa Cruz,2012,83.0,110.0,16.0,67.0,0.8072289156626506
MIRACOSTA,Santa Cruz,2013,86.0,105.0,24.0,62.0,0.7209302325581395
MIRACOSTA,Santa Cruz,2014,69.0,94.0,15.0,54.0,0.782608695652174
MIRACOSTA,Santa Cruz,2015,64.0,98.0,14.0,50.0,0.78125
MIRACOSTA,Santa Cruz,2016,67.0,102.0,17.0,50.0,0.746268656716418
MIRACOSTA,Santa Cruz,2017,88.0,122.0,13.0,75.0,0.8522727272727273
MIRACOSTA,Santa Cruz,2018,82.0,123.0,15.0,67.0,0.8170731707317073
MIRACOSTA,Santa Cruz,2019,123.0,159.0,28.0,95.0,0.7723577235772358
MIRACOSTA,Santa Cruz,2020,98.0,138.0,19.0,79.0,0.8061224489795918
MIRACOSTA,Santa Cruz,2021,139.0,187.0,24.0,115.0,0.8273381294964028
MIRACOSTA,Santa Cruz,2022,116.0,184.0,27.0,89.0,0.7672413793103449
MIRACOSTA,Santa Cruz,2023,122.0,163.0,26.0,96.0,0.7868852459016393
MIRACOSTA,Santa Cruz,2024,103.0,130.0,11.0,92.0,0.8932038834951457
MISSION,Berkeley,2006,13.0,32.0,12.0,1.0,0.07692307692307693
MISSION,Berkeley,2007,18.0,44.0,14.0,4.0,0.2222222222222222
MISSION,Berkeley,2008,9.0,34.0,5.0,4.0,0.4444444444444444
MISSION,Berkeley,2009,14.0,32.0,11.0,3.0,0.21428571428571427
MISSION,Berkeley,2010,10.0,35.0,5.0,5.0,0.5
MISSION,Berkeley,2011,15.0,41.0,14.0,1.0,0.06666666666666667
MISSION,Berkeley,2012,11.0,46.0,5.0,6.0,0.5454545454545454
MISSION,Berkeley,2013,8.0,44.0,6.0,2.0,0.25
MISSION,Berkeley,2014,13.0,65.0,8.0,5.0,0.38461538461538464
MISSION,Berkeley,2015,15.0,87.0,10.0,5.0,0.3333333333333333
MISSION,Berkeley,2016,10.0,50.0,8.0,2.0,0.2
MISSION,Berkeley,2017,13.0,72.0,8.0,5.0,0.38461538461538464
MISSION,Berkeley,2018,15.0,69.0,9.0,6.0,0.4
MISSION,Berkeley,2019,21.0,96.0,13.0,8.0,0.38095238095238093
MISSION,Berkeley,2020,12.0,79.0,10.0,2.0,0.16666666666666666
MISSION,Berkeley,2021,15.0,84.0,12.0,3.0,0.2
MISSION,Berkeley,2022,16.0,77.0,11.0,5.0,0.3125
MISSION,Berkeley,2023,22.0,91.0,14.0,8.0,0.36363636363636365
MISSION,Berkeley,2024,16.0,69.0,16.0,0.0,0.0
MISSION,Davis,2006,27.0,38.0,11.0,16.0,0.5925925925925926
MISSION,Davis,2007,38.0,47.0,11.0,27.0,0.7105263157894737
MISSION,Davis,2008,31.0,37.0,10.0,21.0,0.6774193548387096
MISSION,Davis,2009,15.0,33.0,6.0,9.0,0.6
MISSION,Davis,2010,29.0,38.0,11.0,18.0,0.6206896551724138
MISSION,Davis,2011,26.0,40.0,11.0,15.0,0.5769230769230769
MISSION,Davis,2012,31.0,62.0,13.0,18.0,0.5806451612903226
MISSION,Davis,2013,32.0,57.0,11.0,21.0,0.65625
MISSION,Davis,2014,43.0,75.0,21.0,22.0,0.5116279069767442
MISSION,Davis,2015,66.0,99.0,36.0,30.0,0.45454545454545453
MISSION,Davis,2016,34.0,70.0,12.0,22.0,0.6470588235294118
MISSION,Davis,2017,48.0,91.0,26.0,22.0,0.4583333333333333
MISSION,Davis,2018,38.0,79.0,12.0,26.0,0.6842105263157895
MISSION,Davis,2019,57.0,111.0,16.0,41.0,0.7192982456140351
MISSION,Davis,2020,41.0,87.0,16.0,25.0,0.6097560975609756
MISSION,Davis,2021,51.0,83.0,22.0,29.0,0.5686274509803921
MISSION,Davis,2022,48.0,96.0,22.0,26.0,0.5416666666666666
MISSION,Davis,2023,58.0,98.0,21.0,37.0,0.6379310344827587
MISSION,Davis,2024,42.0,74.0,10.0,32.0,0.7619047619047619
MISSION,Irvine,2006,9.0,14.0,3.0,6.0,0.6666666666666666
MISSION,Irvine,2007,25.0,27.0,3.0,22.0,0.88
MISSION,Irvine,2008,16.0,24.0,3.0,13.0,0.8125
MISSION,Irvine,2009,9.0,21.0,3.0,6.0,0.6666666666666666
MISSION,Irvine,2010,12.0,16.0,2.0,10.0,0.8333333333333334
MISSION,Irvine,2011,10.0,20.0,1.0,9.0,0.9
MISSION,Irvine,2012,17.0,40.0,4.0,13.0,0.7647058823529411
MISSION,Irvine,2013,20.0,38.0,4.0,16.0,0.8
MISSION,Irvine,2014,19.0,47.0,6.0,13.0,0.6842105263157895
MISSION,Irvine,2015,26.0,55.0,5.0,21.0,0.8076923076923077
MISSION,Irvine,2016,12.0,31.0,1.0,11.0,0.9166666666666666
MISSION,Irvine,2017,30.0,63.0,3.0,27.0,0.9
MISSION,Irvine,2018,26.0,50.0,6.0,20.0,0.7692307692307693
MISSION,Irvine,2019,31.0,78.0,5.0,26.0,0.8387096774193549
MISSION,Irvine,2020,31.0,66.0,7.0,24.0,0.7741935483870968
MISSION,Irvine,2021,19.0,60.0,2.0,17.0,0.8947368421052632
MISSION,Irvine,2022,24.0,71.0,6.0,18.0,0.75
MISSION,Irvine,2023,28.0,84.0,5.0,23.0,0.8214285714285714
MISSION,Irvine,2024,23.0,62.0,2.0,21.0,0.9130434782608695
MISSION,Los Angeles,2006,9.0,24.0,2.0,7.0,0.7777777777777778
MISSION,Los Angeles,2007,19.0,33.0,5.0,14.0,0.7368421052631579
MISSION,Los Angeles,2008,10.0,26.0,4.0,6.0,0.6
MISSION,Los Angeles,2009,7.0,19.0,0.0,7.0,1.0
MISSION,Los Angeles,2010,14.0,26.0,9.0,5.0,0.35714285714285715
MISSION,Los Angeles,2011,11.0,30.0,2.0,9.0,0.8181818181818182
MISSION,Los Angeles,2012,9.0,31.0,1.0,8.0,0.8888888888888888
MISSION,Los Angeles,2013,7.0,34.0,4.0,3.0,0.42857142857142855
MISSION,Los Angeles,2014,5.0,36.0,1.0,4.0,0.8
MISSION,Los Angeles,2015,16.0,64.0,10.0,6.0,0.375
MISSION,Los Angeles,2016,9.0,37.0,5.0,4.0,0.4444444444444444
MISSION,Los Angeles,2017,8.0,56.0,4.0,4.0,0.5
MISSION,Los Angeles,2018,14.0,54.0,8.0,6.0,0.42857142857142855
MISSION,Los Angeles,2019,9.0,81.0,2.0,7.0,0.7777777777777778
MISSION,Los Angeles,2020,8.0,58.0,5.0,3.0,0.375
MISSION,Los Angeles,2021,13.0,61.0,5.0,8.0,0.6153846153846154
MISSION,Los Angeles,2022,10.0,69.0,2.0,8.0,0.8
MISSION,Los Angeles,2023,26.0,79.0,8.0,18.0,0.6923076923076923
MISSION,Los Angeles,2024,20.0,65.0,10.0,10.0,0.5
MISSION,Merced,2006,4.0,7.0,0.0,4.0,1.0
MISSION,Merced,2007,9.0,11.0,0.0,9.0,1.0
MISSION,Merced,2008,10.0,12.0,2.0,8.0,0.8
MISSION,Merced,2009,6.0,13.0,1.0,5.0,0.8333333333333334
MISSION,Merced,2010,6.0,7.0,0.0,6.0,1.0
MISSION,Merced,2011,14.0,17.0,0.0,14.0,1.0
MISSION,Merced,2012,17.0,24.0,4.0,13.0,0.7647058823529411
MISSION,Merced,2013,1.0,7.0,1.0,0.0,0.0
MISSION,Merced,2014,7.0,22.0,2.0,5.0,0.7142857142857143
MISSION,Merced,2015,12.0,22.0,1.0,11.0,0.9166666666666666
MISSION,Merced,2016,3.0,12.0,0.0,3.0,1.0
MISSION,Merced,2017,14.0,33.0,1.0,13.0,0.9285714285714286
MISSION,Merced,2018,10.0,23.0,1.0,9.0,0.9
MISSION,Merced,2019,10.0,13.0,1.0,9.0,0.9
MISSION,Merced,2020,12.0,24.0,2.0,10.0,0.8333333333333334
MISSION,Merced,2021,8.0,24.0,1.0,7.0,0.875
MISSION,Merced,2022,21.0,31.0,2.0,19.0,0.9047619047619048
MISSION,Merced,2023,19.0,27.0,1.0,18.0,0.9473684210526315
MISSION,Merced,2024,6.0,15.0,0.0,6.0,1.0
MISSION,Riverside,2006,10.0,13.0,1.0,9.0,0.9
MISSION,Riverside,2007,10.0,13.0,0.0,10.0,1.0
MISSION,Riverside,2008,10.0,13.0,1.0,9.0,0.9
MISSION,Riverside,2009,10.0,16.0,2.0,8.0,0.8
MISSION,Riverside,2010,9.0,11.0,1.0,8.0,0.8888888888888888
MISSION,Riverside,2011,6.0,9.0,1.0,5.0,0.8333333333333334
MISSION,Riverside,2012,12.0,21.0,1.0,11.0,0.9166666666666666
MISSION,Riverside,2013,6.0,14.0,0.0,6.0,1.0
MISSION,Riverside,2014,19.0,25.0,6.0,13.0,0.6842105263157895
MISSION,Riverside,2015,18.0,32.0,2.0,16.0,0.8888888888888888
MISSION,Riverside,2016,10.0,18.0,1.0,9.0,0.9
MISSION,Riverside,2017,15.0,35.0,1.0,14.0,0.9333333333333333
MISSION,Riverside,2018,14.0,27.0,0.0,14.0,1.0
MISSION,Riverside,2019,36.0,46.0,0.0,36.0,1.0
MISSION,Riverside,2020,18.0,34.0,3.0,15.0,0.8333333333333334
MISSION,Riverside,2021,23.0,38.0,7.0,16.0,0.6956521739130435
MISSION,Riverside,2022,21.0,38.0,3.0,18.0,0.8571428571428571
MISSION,Riverside,2023,18.0,43.0,2.0,16.0,0.8888888888888888
MISSION,Riverside,2024,17.0,32.0,5.0,12.0,0.7058823529411765
MISSION,San Diego,2006,15.0,21.0,3.0,12.0,0.8
MISSION,San Diego,2007,20.0,32.0,3.0,17.0,0.85
MISSION,San Diego,2008,13.0,17.0,2.0,11.0,0.8461538461538461
MISSION,San Diego,2009,12.0,20.0,3.0,9.0,0.75
MISSION,San Diego,2010,19.0,27.0,6.0,13.0,0.6842105263157895
MISSION,San Diego,2011,17.0,23.0,5.0,12.0,0.7058823529411765
MISSION,San Diego,2012,13.0,30.0,0.0,13.0,1.0
MISSION,San Diego,2013,9.0,30.0,5.0,4.0,0.4444444444444444
MISSION,San Diego,2014,25.0,59.0,7.0,18.0,0.72
MISSION,San Diego,2015,26.0,53.0,8.0,18.0,0.6923076923076923
MISSION,San Diego,2016,13.0,36.0,4.0,9.0,0.6923076923076923
MISSION,San Diego,2017,27.0,46.0,10.0,17.0,0.6296296296296297
MISSION,San Diego,2018,21.0,46.0,7.0,14.0,0.6666666666666666
MISSION,San Diego,2019,26.0,68.0,11.0,15.0,0.5769230769230769
MISSION,San Diego,2020,21.0,49.0,5.0,16.0,0.7619047619047619
MISSION,San Diego,2021,26.0,56.0,7.0,19.0,0.7307692307692307
MISSION,San Diego,2022,28.0,52.0,10.0,18.0,0.6428571428571429
MISSION,San Diego,2023,42.0,68.0,10.0,32.0,0.7619047619047619
MISSION,San Diego,2024,36.0,58.0,6.0,30.0,0.8333333333333334
MISSION,Santa Barbara,2006,14.0,19.0,0.0,14.0,1.0
MISSION,Santa Barbara,2007,11.0,15.0,2.0,9.0,0.8181818181818182
MISSION,Santa Barbara,2008,9.0,10.0,1.0,8.0,0.8888888888888888
MISSION,Santa Barbara,2009,6.0,13.0,0.0,6.0,1.0
MISSION,Santa Barbara,2010,8.0,14.0,0.0,8.0,1.0
MISSION,Santa Barbara,2011,9.0,14.0,3.0,6.0,0.6666666666666666
MISSION,Santa Barbara,2012,15.0,29.0,2.0,13.0,0.8666666666666667
MISSION,Santa Barbara,2013,14.0,30.0,6.0,8.0,0.5714285714285714
MISSION,Santa Barbara,2014,18.0,43.0,4.0,14.0,0.7777777777777778
MISSION,Santa Barbara,2015,24.0,48.0,3.0,21.0,0.875
MISSION,Santa Barbara,2016,7.0,23.0,2.0,5.0,0.7142857142857143
MISSION,Santa Barbara,2017,21.0,54.0,4.0,17.0,0.8095238095238095
MISSION,Santa Barbara,2018,15.0,39.0,4.0,11.0,0.7333333333333333
MISSION,Santa Barbara,2019,21.0,55.0,1.0,20.0,0.9523809523809523
MISSION,Santa Barbara,2020,13.0,41.0,2.0,11.0,0.8461538461538461
MISSION,Santa Barbara,2021,29.0,54.0,4.0,25.0,0.8620689655172413
MISSION,Santa Barbara,2022,23.0,53.0,4.0,19.0,0.8260869565217391
MISSION,Santa Barbara,2023,19.0,45.0,2.0,17.0,0.8947368421052632
MISSION,Santa Barbara,2024,26.0,45.0,1.0,25.0,0.9615384615384616
MISSION,Santa Cruz,2006,19.0,27.0,3.0,16.0,0.8421052631578947
MISSION,Santa Cruz,2007,25.0,35.0,6.0,19.0,0.76
MISSION,Santa Cruz,2008,23.0,26.0,4.0,19.0,0.8260869565217391
MISSION,Santa Cruz,2009,25.0,33.0,7.0,18.0,0.72
MISSION,Santa Cruz,2010,13.0,27.0,2.0,11.0,0.8461538461538461
MISSION,Santa Cruz,2011,20.0,26.0,4.0,16.0,0.8
MISSION,Santa Cruz,2012,25.0,44.0,4.0,21.0,0.84
MISSION,Santa Cruz,2013,39.0,55.0,11.0,28.0,0.717948717948718
MISSION,Santa Cruz,2014,33.0,58.0,14.0,19.0,0.5757575757575758
MISSION,Santa Cruz,2015,43.0,67.0,7.0,36.0,0.8372093023255814
MISSION,Santa Cruz,2016,26.0,48.0,5.0,21.0,0.8076923076923077
MISSION,Santa Cruz,2017,44.0,79.0,11.0,33.0,0.75
MISSION,Santa Cruz,2018,43.0,64.0,16.0,27.0,0.627906976744186
MISSION,Santa Cruz,2019,53.0,76.0,19.0,34.0,0.6415094339622641
MISSION,Santa Cruz,2020,45.0,78.0,13.0,32.0,0.7111111111111111
MISSION,Santa Cruz,2021,46.0,77.0,13.0,33.0,0.717391304347826
MISSION,Santa Cruz,2022,53.0,86.0,20.0,33.0,0.6226415094339622
MISSION,Santa Cruz,2023,56.0,87.0,19.0,37.0,0.6607142857142857
MISSION,Santa Cruz,2024,40.0,65.0,11.0,29.0,0.725
MODESTO JUNIOR,Berkeley,2006,16.0,59.0,13.0,3.0,0.1875
MODESTO JUNIOR,Berkeley,2007,25.0,73.0,14.0,11.0,0.44
MODESTO JUNIOR,Berkeley,2008,15.0,44.0,12.0,3.0,0.2
MODESTO JUNIOR,Berkeley,2009,12.0,34.0,9.0,3.0,0.25
MODESTO JUNIOR,Berkeley,2010,13.0,41.0,9.0,4.0,0.3076923076923077
MODESTO JUNIOR,Berkeley,2011,13.0,53.0,6.0,7.0,0.5384615384615384
MODESTO JUNIOR,Berkeley,2012,12.0,60.0,11.0,1.0,0.08333333333333333
MODESTO JUNIOR,Berkeley,2013,10.0,50.0,9.0,1.0,0.1
MODESTO JUNIOR,Berkeley,2014,23.0,61.0,18.0,5.0,0.21739130434782608
MODESTO JUNIOR,Berkeley,2015,13.0,54.0,9.0,4.0,0.3076923076923077
MODESTO JUNIOR,Berkeley,2016,16.0,78.0,15.0,1.0,0.0625
MODESTO JUNIOR,Berkeley,2017,21.0,90.0,12.0,9.0,0.42857142857142855
MODESTO JUNIOR,Berkeley,2018,22.0,89.0,18.0,4.0,0.18181818181818182
