,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2011,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2012,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2013,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2014,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2015,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2016,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2017,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2018,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2019,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2020,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2021,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Fall 2022,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2012,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2013,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2014,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2015,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2016,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2017,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2018,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2019,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2020,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2021,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2022,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Spring 2023,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2012,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2013,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2014,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2015,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2016,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2017,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2018,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2019,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2020,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2021,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2022,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Summer 2023,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2012,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2013,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2014,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2015,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2016,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2017,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2018,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2019,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2020,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2021,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2022,Winter 2023,Winter 2023,Winter 2023,Winter 2023,Winter 2023
Fullerton,"2,909","2,421","2,147",83.22%,73.81%,"3,050","2,589","2,220",84.89%,72.79%,"4,100","3,400","2,864",82.93%,69.85%,"4,312","3,588","3,054",83.21%,70.83%,"4,164","3,522","2,979",84.58%,71.54%,"4,415","3,704","3,117",83.90%,70.60%,"4,370","3,655","3,115",83.64%,71.28%,"4,847","4,183","3,495",86.30%,72.11%,"5,603","4,676","3,784",83.46%,67.54%,"4,060","4,059","3,289",99.98%,81.01%,"3,339","3,339","2,638",100.00%,79.01%,"4,372","3,635","2,764",83.14%,63.22%,"3,690","2,985","2,611",80.89%,70.76%,"3,733","3,038","2,573",81.38%,68.93%,"3,986","3,254","2,715",81.64%,68.11%,"4,023","3,239","2,739",80.51%,68.08%,"4,503","3,743","3,157",83.12%,70.11%,"4,346","3,597","3,059",82.77%,70.39%,"4,183","3,383","2,909",80.87%,69.54%,"4,423","3,593","3,043",81.23%,68.80%,"3,076","3,073","2,674",99.90%,86.93%,"2,967","2,967","2,458",100.00%,82.84%,"3,237","2,512","1,931",77.60%,59.65%,"3,297","2,565","1,999",77.80%,60.63%,301,275,252,91.36%,83.72%,841,711,652,84.54%,77.53%,770,694,651,90.13%,84.55%,625,563,523,90.08%,83.68%,628,557,510,88.69%,81.21%,511,443,389,86.69%,76.13%,447,406,356,90.83%,79.64%,408,362,319,88.73%,78.19%,584,463,383,79.28%,65.58%,480,416,342,86.67%,71.25%,497,405,330,81.49%,66.40%,490,411,353,83.88%,72.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavilan,"1,009",802,620,79.48%,61.45%,995,777,617,78.09%,62.01%,977,770,591,78.81%,60.49%,910,738,603,81.10%,66.26%,"1,029",822,661,79.88%,64.24%,"1,029",809,585,78.62%,56.85%,"1,056",839,643,79.45%,60.89%,"1,127",888,673,78.79%,59.72%,"1,198",990,705,82.64%,58.85%,"1,044",876,612,83.91%,58.62%,"1,071",842,575,78.62%,53.69%,"1,095",902,613,82.37%,55.98%,"1,127",906,704,80.39%,62.47%,"1,112",921,733,82.82%,65.92%,"1,120",903,699,80.63%,62.41%,"1,104",875,703,79.26%,63.68%,"1,111",861,683,77.50%,61.48%,"1,116",869,675,77.87%,60.48%,962,785,625,81.60%,64.97%,"1,008",771,605,76.49%,60.02%,949,795,560,83.77%,59.01%,925,744,510,80.43%,55.14%,687,581,406,84.57%,59.10%,745,601,433,80.67%,58.12%,215,172,140,80.00%,65.12%,274,210,165,76.64%,60.22%,250,195,159,78.00%,63.60%,226,187,155,82.74%,68.58%,240,201,151,83.75%,62.92%,235,186,157,79.15%,66.81%,226,195,130,86.28%,57.52%,233,209,157,89.70%,67.38%,259,224,168,86.49%,64.86%,229,188,121,82.10%,52.84%,193,164,124,84.97%,64.25%,207,178,120,85.99%,57.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,"3,072","2,626","2,178",85.48%,70.90%,"3,055","2,597","2,125",85.01%,69.56%,"3,219","2,741","2,297",85.15%,71.36%,"2,938","2,504","2,021",85.23%,68.79%,"2,987","2,573","2,133",86.14%,71.41%,"2,900","2,440","2,108",84.14%,72.69%,"2,741","2,342","1,976",85.44%,72.09%,"2,987","2,586","2,104",86.58%,70.44%,"2,808","2,364","1,894",84.19%,67.45%,"2,170","2,143","1,738",98.76%,80.09%,"2,024","2,017","1,674",99.65%,82.71%,"2,014","1,982","1,633",98.41%,81.08%,"2,802","2,373","1,942",84.69%,69.31%,"3,092","2,637","2,216",85.28%,71.67%,"2,915","2,442","1,997",83.77%,68.51%,"2,640","2,264","1,861",85.76%,70.49%,"2,633","2,210","1,841",83.93%,69.92%,"2,478","2,094","1,777",84.50%,71.71%,"2,404","2,040","1,723",84.86%,71.67%,"2,246","1,888","1,606",84.06%,71.50%,"1,679","1,611","1,385",95.95%,82.49%,"1,580","1,579","1,298",99.94%,82.15%,"1,602","1,581","1,305",98.69%,81.46%,"1,984","1,680","1,340",84.68%,67.54%,,,,,,,,,,,584,526,472,90.07%,80.82%,604,546,490,90.40%,81.13%,558,498,441,89.25%,79.03%,621,568,514,91.47%,82.77%,656,613,531,93.45%,80.95%,728,674,601,92.58%,82.55%,754,736,652,97.61%,86.47%,528,524,462,99.24%,87.50%,443,437,385,98.65%,86.91%,560,459,382,81.96%,68.21%,,,,,,,,,,,299,255,220,85.28%,73.58%,473,422,363,89.22%,76.74%,450,389,347,86.44%,77.11%,544,501,452,92.10%,83.09%,614,559,495,91.04%,80.62%,768,709,626,92.32%,81.51%,785,718,647,91.46%,82.42%,637,553,498,86.81%,78.18%,586,580,495,98.98%,84.47%,657,572,496,87.06%,75.49%
Golden West,"1,810","1,494","1,342",82.54%,74.14%,"1,539","1,386","1,217",90.06%,79.08%,"1,848","1,639","1,434",88.69%,77.60%,"1,862","1,637","1,424",87.92%,76.48%,"1,989","1,749","1,476",87.93%,74.21%,"1,993","1,743","1,506",87.46%,75.56%,"2,056","1,816","1,599",88.33%,77.77%,"2,243","1,921","1,639",85.64%,73.07%,"2,712","2,332","1,900",85.99%,70.06%,"2,759","2,294","1,860",83.15%,67.42%,"2,346","1,990","1,513",84.83%,64.49%,"2,301","1,940","1,476",84.31%,64.15%,"1,812","1,513","1,332",83.50%,73.51%,"1,604","1,416","1,241",88.28%,77.37%,"1,978","1,690","1,472",85.44%,74.42%,"1,982","1,705","1,501",86.02%,75.73%,"2,105","1,795","1,571",85.27%,74.63%,"1,967","1,718","1,521",87.34%,77.33%,"2,030","1,756","1,550",86.50%,76.35%,"2,356","1,921","1,650",81.54%,70.03%,"1,830","1,660","1,478",90.71%,80.77%,"2,095","1,769","1,426",84.44%,68.07%,"1,774","1,464","1,146",82.53%,64.60%,"1,810","1,456","1,151",80.44%,63.59%,196,167,161,85.20%,82.14%,229,211,191,92.14%,83.41%,261,229,213,87.74%,81.61%,267,247,231,92.51%,86.52%,326,290,255,88.96%,78.22%,335,295,259,88.06%,77.31%,306,273,246,89.22%,80.39%,385,321,273,83.38%,70.91%,509,412,344,80.94%,67.58%,447,383,324,85.68%,72.48%,474,417,360,87.97%,75.95%,427,371,333,86.89%,77.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grossmont,"2,587","2,190","1,939",84.65%,74.95%,"2,255","1,932","1,706",85.68%,75.65%,"2,539","2,149","1,918",84.64%,75.54%,"2,619","2,215","1,974",84.57%,75.37%,"2,850","2,463","2,121",86.42%,74.42%,"3,110","2,639","2,265",84.86%,72.83%,"2,991","2,529","2,190",84.55%,73.22%,"3,776","3,226","2,777",85.43%,73.54%,"4,321","3,697","3,028",85.56%,70.08%,"3,441","2,914","2,430",84.68%,70.62%,"2,993","2,386","1,864",79.72%,62.28%,"2,889","2,476","1,947",85.70%,67.39%,"2,426","2,047","1,799",84.38%,74.15%,"2,550","2,129","1,895",83.49%,74.31%,"2,735","2,289","1,993",83.69%,72.87%,"2,918","2,433","2,145",83.38%,73.51%,"2,987","2,502","2,144",83.76%,71.78%,"3,064","2,600","2,253",84.86%,73.53%,"2,992","2,512","2,186",83.96%,73.06%,"3,518","2,892","2,456",82.21%,69.81%,"2,916","2,499","2,271",85.70%,77.88%,"2,650","2,184","1,754",82.42%,66.19%,"2,186","1,794","1,414",82.07%,64.68%,"2,489","2,075","1,711",83.37%,68.74%,,,,,,322,284,250,88.20%,77.64%,408,350,320,85.78%,78.43%,557,478,419,85.82%,75.22%,571,492,441,86.16%,77.23%,538,461,411,85.69%,76.39%,583,518,449,88.85%,77.02%,545,439,377,80.55%,69.17%,58,44,39,75.86%,67.24%,431,322,263,74.71%,61.02%,394,315,255,79.95%,64.72%,458,388,317,84.72%,69.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hartnell,"1,484","1,118",898,75.34%,60.51%,"1,271","1,031",790,81.12%,62.16%,"1,490","1,142",914,76.64%,61.34%,"1,734","1,385","1,178",79.87%,67.94%,"1,718","1,391","1,166",80.97%,67.87%,"1,717","1,403","1,147",81.71%,66.80%,"1,897","1,522","1,293",80.23%,68.16%,"2,441","1,994","1,598",81.69%,65.46%,"3,031","2,493","1,906",82.25%,62.88%,"2,629","2,108","1,526",80.18%,58.04%,"2,487","2,043","1,491",82.15%,59.95%,"2,812","2,358","1,717",83.85%,61.06%,"1,607","1,224",999,76.17%,62.17%,"1,343","1,053",858,78.41%,63.89%,"1,619","1,256","1,024",77.58%,63.25%,"1,699","1,314","1,078",77.34%,63.45%,"1,638","1,318","1,126",80.46%,68.74%,"1,879","1,523","1,289",81.05%,68.60%,"1,795","1,427","1,180",79.50%,65.74%,"2,209","1,836","1,502",83.11%,67.99%,"2,051","1,944","1,435",94.78%,69.97%,"1,743","1,423","1,102",81.64%,63.22%,"1,775","1,446","1,099",81.46%,61.92%,"1,878","1,616","1,344",86.05%,71.57%,457,367,304,80.31%,66.52%,399,336,288,84.21%,72.18%,418,357,315,85.41%,75.36%,374,343,308,91.71%,82.35%,405,351,306,86.67%,75.56%,432,381,349,88.19%,80.79%,561,489,434,87.17%,77.36%,640,553,467,86.41%,72.97%,811,642,529,79.16%,65.23%,508,442,365,87.01%,71.85%,497,433,356,87.12%,71.63%,440,387,345,87.95%,78.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial,871,613,459,70.38%,52.70%,978,770,603,78.73%,61.66%,946,726,498,76.74%,52.64%,"1,054",799,596,75.81%,56.55%,"1,012",790,545,78.06%,53.85%,"1,085",892,672,82.21%,61.94%,"1,198",940,715,78.46%,59.68%,"1,352","1,085",851,80.25%,62.94%,"1,864","1,460","1,079",78.33%,57.89%,"1,667","1,313",864,78.76%,51.83%,"1,565","1,200",798,76.68%,50.99%,"1,617","1,292",913,79.90%,56.46%,826,587,433,71.07%,52.42%,998,800,630,80.16%,63.13%,"1,005",711,488,70.75%,48.56%,967,655,509,67.74%,52.64%,"1,008",744,545,73.81%,54.07%,"1,072",800,600,74.63%,55.97%,"1,243",947,751,76.19%,60.42%,"1,410","1,106",891,78.44%,63.19%,719,719,643,100.00%,89.43%,"1,210",867,559,71.65%,46.20%,"1,274",945,643,74.18%,50.47%,"1,549","1,137",807,73.40%,52.10%,148,135,114,91.22%,77.03%,287,248,201,86.41%,70.03%,260,216,175,83.08%,67.31%,251,221,173,88.05%,68.92%,176,148,122,84.09%,69.32%,241,185,161,76.76%,66.80%,291,269,219,92.44%,75.26%,347,318,269,91.64%,77.52%,368,300,222,81.52%,60.33%,347,289,210,83.29%,60.52%,328,261,195,79.57%,59.45%,440,370,296,84.09%,67.27%,,,,,,,,,,,,,,,,232,199,162,85.78%,69.83%,210,193,155,91.90%,73.81%,203,184,156,90.64%,76.85%,202,178,147,88.12%,72.77%,299,280,252,93.65%,84.28%,317,284,242,89.59%,76.34%,365,312,234,85.48%,64.11%,313,245,180,78.27%,57.51%,386,325,268,84.20%,69.43%
Irvine,"1,752","1,539","1,291",87.84%,73.69%,"1,814","1,589","1,333",87.60%,73.48%,"1,717","1,527","1,284",88.93%,74.78%,"1,707","1,515","1,319",88.75%,77.27%,"1,806","1,625","1,408",89.98%,77.96%,"2,311","2,089","1,782",90.39%,77.11%,"2,301","2,077","1,797",90.27%,78.10%,"2,667","2,460","2,071",92.24%,77.65%,"2,760","2,507","2,086",90.83%,75.58%,"2,390","2,161","1,804",90.42%,75.48%,"2,351","2,132","1,719",90.68%,73.12%,"2,619","2,380","1,854",90.87%,70.79%,"1,692","1,449","1,198",85.64%,70.80%,"1,727","1,530","1,321",88.59%,76.49%,"1,734","1,501","1,274",86.56%,73.47%,"1,937","1,727","1,496",89.16%,77.23%,"2,091","1,853","1,618",88.62%,77.38%,"2,357","2,114","1,776",89.69%,75.35%,"2,445","2,180","1,873",89.16%,76.61%,"2,918","2,589","2,146",88.73%,73.54%,"2,281","2,068","1,845",90.66%,80.89%,"2,193","1,968","1,648",89.74%,75.15%,"2,233","1,987","1,635",88.98%,73.22%,"2,481","2,205","1,851",88.88%,74.61%,317,277,226,87.38%,71.29%,276,252,228,91.30%,82.61%,452,406,351,89.82%,77.65%,560,489,441,87.32%,78.75%,592,533,462,90.03%,78.04%,584,521,466,89.21%,79.79%,525,459,406,87.43%,77.33%,545,495,409,90.83%,75.05%,598,503,438,84.11%,73.24%,537,479,407,89.20%,75.79%,544,477,385,87.68%,70.77%,612,554,462,90.52%,75.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA City,"2,331","1,663","1,311",71.34%,56.24%,"2,187","1,700","1,322",77.73%,60.45%,"2,412","1,900","1,463",78.77%,60.66%,"2,369","1,864","1,414",78.68%,59.69%,"2,418","1,862","1,421",77.01%,58.77%,"2,262","1,744","1,311",77.10%,57.96%,"2,258","1,771","1,389",78.43%,61.51%,"2,162","1,661","1,274",76.83%,58.93%,"2,954","2,186","1,584",74.00%,53.62%,"2,420","1,732","1,213",71.57%,50.12%,"2,181","1,595",999,73.13%,45.80%,"2,086","1,464",935,70.18%,44.82%,"2,198","1,670","1,391",75.98%,63.28%,"2,246","1,777","1,388",79.12%,61.80%,"2,423","1,914","1,469",78.99%,60.63%,"2,307","1,777","1,291",77.03%,55.96%,"2,410","1,820","1,435",75.52%,59.54%,"2,485","1,906","1,485",76.70%,59.76%,"2,084","1,647","1,343",79.03%,64.44%,"1,958","1,487","1,167",75.94%,59.60%,"1,379","1,378","1,049",99.93%,76.07%,"1,846","1,361","1,019",73.73%,55.20%,"1,600","1,152",770,72.00%,48.13%,"1,665","1,216",797,73.03%,47.87%,,,,,,388,321,276,82.73%,71.13%,372,286,227,76.88%,61.02%,998,774,648,77.56%,64.93%,797,631,531,79.17%,66.62%,738,614,508,83.20%,68.83%,747,594,513,79.52%,68.67%,747,605,465,80.99%,62.25%,738,585,474,79.27%,64.23%,579,437,340,75.47%,58.72%,596,468,344,78.52%,57.72%,561,431,303,76.83%,54.01%,,,,,,,,,,,504,417,370,82.74%,73.41%,705,584,504,82.84%,71.49%,499,413,351,82.77%,70.34%,456,376,308,82.46%,67.54%,349,272,230,77.94%,65.90%,351,279,223,79.49%,63.53%,389,313,255,80.46%,65.55%,324,241,179,74.38%,55.25%,293,209,143,71.33%,48.81%,280,216,150,77.14%,53.57%
LA Harbor,"1,405","1,110",950,79.00%,67.62%,"1,330","1,100",951,82.71%,71.50%,"1,388","1,135",998,81.77%,71.90%,"1,375","1,099",928,79.93%,67.49%,"1,531","1,253","1,087",81.84%,71.00%,"1,586","1,285","1,047",81.02%,66.02%,"2,004","1,663","1,347",82.98%,67.22%,"1,821","1,486","1,224",81.60%,67.22%,"2,175","1,861","1,425",85.56%,65.52%,"1,640","1,292",958,78.78%,58.41%,"1,521","1,166",863,76.66%,56.74%,"1,760","1,423","1,051",80.85%,59.72%,"1,448","1,128",940,77.90%,64.92%,"1,452","1,202","1,006",82.78%,69.28%,"1,637","1,336","1,131",81.61%,69.09%,"1,800","1,452","1,230",80.67%,68.33%,"1,739","1,378","1,192",79.24%,68.55%,"1,723","1,395","1,104",80.96%,64.07%,"1,651","1,379","1,074",83.53%,65.05%,"1,676","1,367","1,137",81.56%,67.84%,"1,359","1,359","1,042",100.00%,76.67%,"1,294","1,052",802,81.30%,61.98%,"1,187",918,691,77.34%,58.21%,"1,327","1,066",802,80.33%,60.44%,,,,,,185,165,149,89.19%,80.54%,266,226,208,84.96%,78.20%,342,290,256,84.80%,74.85%,469,398,361,84.86%,76.97%,333,285,242,85.59%,72.67%,370,317,268,85.68%,72.43%,360,301,248,83.61%,68.89%,404,331,294,81.93%,72.77%,202,172,134,85.15%,66.34%,248,202,168,81.45%,67.74%,362,296,231,81.77%,63.81%,,,,,,,,,,,,,,,,,,,,,310,267,247,86.13%,79.68%,504,436,382,86.51%,75.79%,458,397,350,86.68%,76.42%,106,98,88,92.45%,83.02%,364,310,260,85.16%,71.43%,238,203,184,85.29%,77.31%,256,222,189,86.72%,73.83%,252,208,174,82.54%,69.05%
LA ITV,417,286,215,68.59%,51.56%,302,220,182,72.85%,60.26%,221,148,118,66.97%,53.39%,169,132,112,78.11%,66.27%,171,125,102,73.10%,59.65%,162,126,95,77.78%,58.64%,145,119,104,82.07%,71.72%,142,110,87,77.46%,61.27%,,,,,,,,,,,,,,,,,,,,,402,270,232,67.16%,57.71%,371,266,199,71.70%,53.64%,281,199,160,70.82%,56.94%,170,107,80,62.94%,47.06%,158,113,98,71.52%,62.03%,154,117,108,75.97%,70.13%,109,97,83,88.99%,76.15%,112,89,72,79.46%,64.29%,,,,,,,,,,,,,,,,,,,,,,,,,,122,87,61,71.31%,50.00%,128,96,82,75.00%,64.06%,45,31,20,68.89%,44.44%,69,58,52,84.06%,75.36%,45,37,35,82.22%,77.78%,23,20,17,86.96%,73.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA Mission,993,814,705,81.97%,71.00%,"1,008",873,764,86.61%,75.79%,"1,031",849,732,82.35%,71.00%,"1,034",836,686,80.85%,66.34%,"1,186",948,752,79.93%,63.41%,"1,229",959,771,78.03%,62.73%,"1,198",989,790,82.55%,65.94%,"1,197",977,731,81.62%,61.07%,"1,907","1,536",998,80.55%,52.33%,"1,476","1,184",764,80.22%,51.76%,"1,480","1,186",778,80.14%,52.57%,"1,627","1,363",822,83.77%,50.52%,840,671,576,79.88%,68.57%,756,642,561,84.92%,74.21%,805,665,542,82.61%,67.33%,861,733,605,85.13%,70.27%,"1,013",816,686,80.55%,67.72%,999,858,739,85.89%,73.97%,"1,229",967,751,78.68%,61.11%,"1,139",924,665,81.12%,58.38%,"1,078","1,078",769,100.00%,71.34%,"1,123",868,535,77.29%,47.64%,946,736,478,77.80%,50.53%,"1,162",901,537,77.54%,46.21%,,,,,,112,103,98,91.96%,87.50%,174,153,144,87.93%,82.76%,175,143,113,81.71%,64.57%,240,166,126,69.17%,52.50%,250,203,146,81.20%,58.40%,310,246,201,79.35%,64.84%,497,443,352,89.13%,70.82%,492,412,321,83.74%,65.24%,406,318,222,78.33%,54.68%,320,266,183,83.13%,57.19%,413,348,246,84.26%,59.56%,,,,,,,,,,,121,111,107,91.74%,88.43%,81,68,64,83.95%,79.01%,99,72,65,72.73%,65.66%,189,152,112,80.42%,59.26%,158,130,108,82.28%,68.35%,284,223,175,78.52%,61.62%,252,218,157,86.51%,62.30%,328,265,184,80.79%,56.10%,193,152,100,78.76%,51.81%,285,226,135,79.30%,47.37%
LA Pierce,"1,980","1,601","1,357",80.86%,68.54%,"2,399","2,039","1,691",84.99%,70.49%,"2,633","2,140","1,766",81.28%,67.07%,"2,639","2,228","1,796",84.43%,68.06%,"2,691","2,230","1,843",82.87%,68.49%,"2,587","2,072","1,696",80.09%,65.56%,"3,001","2,547","2,083",84.87%,69.41%,"3,096","2,626","2,099",84.82%,67.80%,"4,328","3,678","2,812",84.98%,64.97%,"3,745","3,165","2,456",84.51%,65.58%,"3,255","2,742","2,069",84.24%,63.56%,"3,708","3,104","2,160",83.71%,58.25%,"2,671","2,168","1,798",81.17%,67.32%,"2,505","2,077","1,710",82.91%,68.26%,"2,713","2,232","1,808",82.27%,66.64%,"2,730","2,258","1,811",82.71%,66.34%,"2,562","2,095","1,749",81.77%,68.27%,"2,712","2,299","1,912",84.77%,70.50%,"2,706","2,304","1,843",85.14%,68.11%,"2,798","2,387","1,956",85.31%,69.91%,"2,898","2,897","2,241",99.97%,77.33%,"2,813","2,319","1,755",82.44%,62.39%,"2,423","2,011","1,521",83.00%,62.77%,"2,744","2,243","1,659",81.74%,60.46%,69,56,49,81.16%,71.01%,206,182,161,88.35%,78.16%,884,803,730,90.84%,82.58%,828,754,698,91.06%,84.30%,850,778,700,91.53%,82.35%,744,671,603,90.19%,81.05%,747,677,581,90.63%,77.78%,907,777,624,85.67%,68.80%,840,709,618,84.40%,73.57%,644,552,410,85.71%,63.66%,782,679,513,86.83%,65.60%,750,687,530,91.60%,70.67%,,,,,,,,,,,295,265,242,89.83%,82.03%,290,254,221,87.59%,76.21%,465,408,354,87.74%,76.13%,408,365,306,89.46%,75.00%,454,414,377,91.19%,83.04%,513,449,413,87.52%,80.51%,591,504,422,85.28%,71.40%,460,387,293,84.13%,63.70%,503,440,327,87.48%,65.01%,530,449,350,84.72%,66.04%
LA Swest,754,530,388,70.29%,51.46%,709,537,373,75.74%,52.61%,757,625,493,82.56%,65.13%,889,734,521,82.56%,58.61%,940,718,524,76.38%,55.74%,967,714,520,73.84%,53.77%,932,757,554,81.22%,59.44%,962,766,521,79.63%,54.16%,"1,514","1,154",633,76.22%,41.81%,919,655,420,71.27%,45.70%,708,531,298,75.00%,42.09%,910,721,371,79.23%,40.77%,848,597,420,70.40%,49.53%,845,671,509,79.41%,60.24%,827,668,498,80.77%,60.22%,884,694,485,78.51%,54.86%,989,789,565,79.78%,57.13%,960,775,579,80.73%,60.31%,762,614,447,80.58%,58.66%,975,758,511,77.74%,52.41%,831,830,468,99.88%,56.32%,733,549,334,74.90%,45.57%,562,441,272,78.47%,48.40%,824,594,396,72.09%,48.06%,,,,,,291,243,181,83.51%,62.20%,159,129,106,81.13%,66.67%,256,217,180,84.77%,70.31%,339,277,223,81.71%,65.78%,387,342,272,88.37%,70.28%,300,256,209,85.33%,69.67%,436,352,265,80.73%,60.78%,316,255,197,80.70%,62.34%,276,237,167,85.87%,60.51%,276,226,134,81.88%,48.55%,265,213,121,80.38%,45.66%,,,,,,,,,,,299,260,226,86.96%,75.59%,306,261,212,85.29%,69.28%,292,251,222,85.96%,76.03%,218,187,161,85.78%,73.85%,282,241,193,85.46%,68.44%,291,242,190,83.16%,65.29%,341,244,176,71.55%,51.61%,226,186,142,82.30%,62.83%,198,156,102,78.79%,51.52%,210,162,113,77.14%,53.81%
LA Trade,967,665,517,68.77%,53.46%,777,594,505,76.45%,64.99%,923,693,516,75.08%,55.90%,822,641,477,77.98%,58.03%,916,659,518,71.94%,56.55%,"1,238",994,814,80.29%,65.75%,"1,333","1,057",849,79.29%,63.69%,"1,308","1,084",805,82.87%,61.54%,"1,313","1,048",694,79.82%,52.86%,"1,085",808,595,74.47%,54.84%,943,686,467,72.75%,49.52%,"1,232",913,576,74.11%,46.75%,"1,050",792,638,75.43%,60.76%,932,740,597,79.40%,64.06%,858,644,512,75.06%,59.67%,946,722,556,76.32%,58.77%,929,749,630,80.62%,67.81%,"1,248","1,010",803,80.93%,64.34%,"1,045",837,653,80.10%,62.49%,"1,089",892,690,81.91%,63.36%,893,892,622,99.89%,69.65%,910,651,439,71.54%,48.24%,863,653,440,75.67%,50.98%,920,702,466,76.30%,50.65%,,,,,,130,105,94,80.77%,72.31%,305,255,217,83.61%,71.15%,300,251,205,83.67%,68.33%,299,268,227,89.63%,75.92%,453,400,315,88.30%,69.54%,463,393,317,84.88%,68.47%,495,427,358,86.26%,72.32%,484,412,324,85.12%,66.94%,347,282,213,81.27%,61.38%,323,259,186,80.19%,57.59%,342,277,193,80.99%,56.43%,137,89,85,64.96%,62.04%,202,163,154,80.69%,76.24%,104,82,77,78.85%,74.04%,239,200,172,83.68%,71.97%,326,281,250,86.20%,76.69%,356,320,267,89.89%,75.00%,275,251,205,91.27%,74.55%,244,203,168,83.20%,68.85%,414,342,260,82.61%,62.80%,327,270,210,82.57%,64.22%,254,208,144,81.89%,56.69%,237,198,146,83.54%,61.60%
