cc_name,uc_campus,year,share_eth_african_american,share_eth_american_indian,share_eth_asian,share_eth_domestic_unknown,share_eth_hispanic__latinx,share_eth_int'l,share_eth_pacific_islander,share_eth_white
EVERGREEN VALLEY,Berkeley,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2012,0.0,0.0,0.875,0.0,0.125,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2013,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2014,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2015,0.0,0.0,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2016,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
EVERGREEN VALLEY,Berkeley,2017,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
EVERGREEN VALLEY,Berkeley,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2019,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2020,0.2222222222222222,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2021,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2022,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2023,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0
EVERGREEN VALLEY,Berkeley,2024,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2006,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2008,0.0,0.0,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2010,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2011,0.0,0.0,0.7333333333333333,0.06666666666666667,0.2,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2012,0.06666666666666667,0.0,0.7333333333333333,0.0,0.2,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2013,0.0,0.0,0.8947368421052632,0.0,0.10526315789473684,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2014,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2015,0.0,0.0,0.8666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2016,0.0,0.0,0.6923076923076923,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385
EVERGREEN VALLEY,Davis,2017,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2018,0.0,0.0,0.6153846153846154,0.0,0.23076923076923078,0.0,0.0,0.15384615384615385
EVERGREEN VALLEY,Davis,2019,0.0,0.0,0.6666666666666666,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667
EVERGREEN VALLEY,Davis,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Davis,2021,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.07692307692307693
EVERGREEN VALLEY,Davis,2022,0.0,0.0,0.8,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667
EVERGREEN VALLEY,Davis,2023,0.0,0.0,0.7,0.0,0.25,0.0,0.0,0.05
EVERGREEN VALLEY,Davis,2024,0.05263157894736842,0.0,0.8421052631578947,0.0,0.10526315789473684,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2018,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2020,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2021,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2022,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0
EVERGREEN VALLEY,Irvine,2023,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
EVERGREEN VALLEY,Irvine,2024,0.0,0.0,0.5833333333333334,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2006,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2008,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2010,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2017,0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
EVERGREEN VALLEY,Los Angeles,2018,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2020,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2022,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2023,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Los Angeles,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2018,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2023,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Merced,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2014,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2019,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25
EVERGREEN VALLEY,Riverside,2020,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2021,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2022,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2023,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0
EVERGREEN VALLEY,Riverside,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2006,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2011,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2012,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2017,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2018,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2020,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2021,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2022,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2023,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0
EVERGREEN VALLEY,San Diego,2024,0.1111111111111111,0.0,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2006,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2009,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2010,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2015,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2016,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2020,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2021,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2023,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Barbara,2024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2006,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.375
EVERGREEN VALLEY,Santa Cruz,2007,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2008,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2009,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.3
EVERGREEN VALLEY,Santa Cruz,2010,0.0,0.0,0.05555555555555555,0.5,0.3333333333333333,0.0,0.0,0.1111111111111111
EVERGREEN VALLEY,Santa Cruz,2011,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2012,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2013,0.0,0.0,0.6875,0.0625,0.0625,0.0,0.0,0.1875
EVERGREEN VALLEY,Santa Cruz,2014,0.15384615384615385,0.0,0.38461538461538464,0.0,0.46153846153846156,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2015,0.0,0.0,0.3,0.1,0.6,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2016,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2017,0.07142857142857142,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857
EVERGREEN VALLEY,Santa Cruz,2018,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2019,0.0,0.0,0.3125,0.125,0.5,0.0,0.0,0.0625
EVERGREEN VALLEY,Santa Cruz,2020,0.0,0.0,0.3125,0.0,0.6875,0.0,0.0,0.0
EVERGREEN VALLEY,Santa Cruz,2021,0.0,0.0,0.5,0.0,0.4444444444444444,0.0,0.0,0.05555555555555555
EVERGREEN VALLEY,Santa Cruz,2022,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666
EVERGREEN VALLEY,Santa Cruz,2023,0.1111111111111111,0.0,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111
EVERGREEN VALLEY,Santa Cruz,2024,0.0,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Berkeley,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FEATHER RIVER,Davis,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FEATHER RIVER,Davis,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FEATHER RIVER,Davis,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FEATHER RIVER,Davis,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FEATHER RIVER,Davis,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FEATHER RIVER,Davis,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Davis,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Irvine,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Los Angeles,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Merced,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEATHER RIVER,Riverside,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
