cc_name,uc_campus,year,total_major_enrolls
SAN DIEGO MESA,Irvine,2019,3
SAN DIEGO MESA,Irvine,2020,3
SAN DIEGO MESA,Irvine,2022,3
SAN DIEGO MESA,Irvine,2024,6
SAN DIEGO MESA,Los Angeles,2013,3
SAN DIEGO MESA,Los Angeles,2015,11
SAN DIEGO MESA,Los Angeles,2016,8
SAN DIEGO MESA,Los Angeles,2017,31
SAN DIEGO MESA,Los Angeles,2018,12
SAN DIEGO MESA,Los Angeles,2019,18
SAN DIEGO MESA,Los Angeles,2020,11
SAN DIEGO MESA,Los Angeles,2021,10
SAN DIEGO MESA,Los Angeles,2022,10
SAN DIEGO MESA,Los Angeles,2023,3
SAN DIEGO MESA,Los Angeles,2024,10
SAN DIEGO MESA,Riverside,2018,11
SAN DIEGO MESA,Riverside,2019,11
SAN DIEGO MESA,Riverside,2020,5
SAN DIEGO MESA,Riverside,2021,6
SAN DIEGO MESA,Riverside,2022,3
SAN DIEGO MESA,Riverside,2023,4
SAN DIEGO MESA,San Diego,2013,185
SAN DIEGO MESA,San Diego,2014,124
SAN DIEGO MESA,San Diego,2015,143
SAN DIEGO MESA,San Diego,2016,116
SAN DIEGO MESA,San Diego,2017,136
SAN DIEGO MESA,San Diego,2018,123
SAN DIEGO MESA,San Diego,2019,173
SAN DIEGO MESA,San Diego,2020,141
SAN DIEGO MESA,San Diego,2021,162
SAN DIEGO MESA,San Diego,2022,163
SAN DIEGO MESA,San Diego,2023,146
SAN DIEGO MESA,San Diego,2024,117
SAN DIEGO MESA,Santa Barbara,2014,5
SAN DIEGO MESA,Santa Barbara,2015,10
SAN DIEGO MESA,Santa Barbara,2016,3
SAN DIEGO MESA,Santa Barbara,2017,3
SAN DIEGO MESA,Santa Barbara,2018,9
SAN DIEGO MESA,Santa Barbara,2019,4
SAN DIEGO MESA,Santa Barbara,2020,13
SAN DIEGO MESA,Santa Barbara,2021,6
SAN DIEGO MESA,Santa Barbara,2022,3
SAN DIEGO MESA,Santa Barbara,2023,6
SAN DIEGO MESA,Santa Barbara,2024,6
SAN DIEGO MESA,Santa Cruz,2015,3
SAN DIEGO MESA,Santa Cruz,2016,3
SAN DIEGO MESA,Santa Cruz,2017,3
SAN DIEGO MESA,Santa Cruz,2018,3
SAN DIEGO MESA,Santa Cruz,2019,7
SAN DIEGO MESA,Santa Cruz,2020,3
SAN DIEGO MESA,Santa Cruz,2022,6
SAN DIEGO MESA,Santa Cruz,2023,3
SAN DIEGO MESA,Santa Cruz,2024,3
SAN DIEGO MIRAMAR,Berkeley,2014,3
SAN DIEGO MIRAMAR,Berkeley,2017,3
SAN DIEGO MIRAMAR,Berkeley,2021,4
SAN DIEGO MIRAMAR,Davis,2020,4
SAN DIEGO MIRAMAR,Davis,2022,5
SAN DIEGO MIRAMAR,Davis,2023,3
SAN DIEGO MIRAMAR,Irvine,2017,3
SAN DIEGO MIRAMAR,Irvine,2018,7
SAN DIEGO MIRAMAR,Irvine,2019,3
SAN DIEGO MIRAMAR,Irvine,2020,5
SAN DIEGO MIRAMAR,Irvine,2024,8
SAN DIEGO MIRAMAR,Los Angeles,2013,3
SAN DIEGO MIRAMAR,Los Angeles,2017,3
SAN DIEGO MIRAMAR,Los Angeles,2019,6
SAN DIEGO MIRAMAR,Los Angeles,2021,9
SAN DIEGO MIRAMAR,Los Angeles,2022,6
SAN DIEGO MIRAMAR,Los Angeles,2023,12
SAN DIEGO MIRAMAR,Los Angeles,2024,8
SAN DIEGO MIRAMAR,Riverside,2015,3
SAN DIEGO MIRAMAR,Riverside,2019,10
SAN DIEGO MIRAMAR,Riverside,2021,10
SAN DIEGO MIRAMAR,Riverside,2022,13
SAN DIEGO MIRAMAR,Riverside,2023,3
SAN DIEGO MIRAMAR,Riverside,2024,3
SAN DIEGO MIRAMAR,San Diego,2013,70
SAN DIEGO MIRAMAR,San Diego,2014,45
SAN DIEGO MIRAMAR,San Diego,2015,48
SAN DIEGO MIRAMAR,San Diego,2016,50
SAN DIEGO MIRAMAR,San Diego,2017,71
SAN DIEGO MIRAMAR,San Diego,2018,86
SAN DIEGO MIRAMAR,San Diego,2019,115
SAN DIEGO MIRAMAR,San Diego,2020,110
SAN DIEGO MIRAMAR,San Diego,2021,131
SAN DIEGO MIRAMAR,San Diego,2022,126
SAN DIEGO MIRAMAR,San Diego,2023,93
SAN DIEGO MIRAMAR,San Diego,2024,108
SAN DIEGO MIRAMAR,Santa Barbara,2021,7
SAN DIEGO MIRAMAR,Santa Barbara,2022,9
SAN DIEGO MIRAMAR,Santa Barbara,2023,3
SAN DIEGO MIRAMAR,Santa Cruz,2021,3
SAN DIEGO MIRAMAR,Santa Cruz,2022,3
SAN DIEGO MIRAMAR,Santa Cruz,2024,3
SAN JOAQUIN DELTA,Berkeley,2016,4
SAN JOAQUIN DELTA,Berkeley,2018,4
SAN JOAQUIN DELTA,Berkeley,2020,3
SAN JOAQUIN DELTA,Berkeley,2021,3
SAN JOAQUIN DELTA,Berkeley,2022,5
SAN JOAQUIN DELTA,Berkeley,2023,6
SAN JOAQUIN DELTA,Berkeley,2024,3
SAN JOAQUIN DELTA,Davis,2013,41
SAN JOAQUIN DELTA,Davis,2014,18
SAN JOAQUIN DELTA,Davis,2015,22
SAN JOAQUIN DELTA,Davis,2016,28
SAN JOAQUIN DELTA,Davis,2017,34
SAN JOAQUIN DELTA,Davis,2018,27
SAN JOAQUIN DELTA,Davis,2019,21
SAN JOAQUIN DELTA,Davis,2020,21
SAN JOAQUIN DELTA,Davis,2021,33
SAN JOAQUIN DELTA,Davis,2022,38
SAN JOAQUIN DELTA,Davis,2023,25
SAN JOAQUIN DELTA,Davis,2024,19
SAN JOAQUIN DELTA,Merced,2016,3
SAN JOAQUIN DELTA,Merced,2020,4
SAN JOAQUIN DELTA,Merced,2022,7
SAN JOAQUIN DELTA,Merced,2023,4
SAN JOAQUIN DELTA,Merced,2024,11
SAN JOAQUIN DELTA,Santa Barbara,2017,3
SAN JOAQUIN DELTA,Santa Barbara,2018,3
SAN JOAQUIN DELTA,Santa Barbara,2023,3
SAN JOAQUIN DELTA,Santa Cruz,2014,4
SAN JOAQUIN DELTA,Santa Cruz,2022,3
SAN JOAQUIN DELTA,Santa Cruz,2023,4
SAN JOSE CITY,Berkeley,2020,3
SAN JOSE CITY,Berkeley,2022,3
SAN JOSE CITY,Berkeley,2023,3
SAN JOSE CITY,Davis,2014,3
SAN JOSE CITY,Davis,2015,3
SAN JOSE CITY,Davis,2017,3
SAN JOSE CITY,Davis,2018,3
SAN JOSE CITY,Davis,2021,9
SAN JOSE CITY,Los Angeles,2017,3
SAN JOSE CITY,Los Angeles,2021,3
SAN JOSE CITY,Los Angeles,2024,3
SAN JOSE CITY,San Diego,2016,3
SAN JOSE CITY,San Diego,2017,4
SAN JOSE CITY,Santa Cruz,2013,6
SAN JOSE CITY,Santa Cruz,2018,3
SAN JOSE CITY,Santa Cruz,2019,9
SAN JOSE CITY,Santa Cruz,2020,4
SAN JOSE CITY,Santa Cruz,2021,4
SAN JOSE CITY,Santa Cruz,2023,3
SAN JOSE CITY,Santa Cruz,2024,3
SAN MATEO,Berkeley,2013,15
SAN MATEO,Berkeley,2014,14
SAN MATEO,Berkeley,2015,10
SAN MATEO,Berkeley,2016,7
SAN MATEO,Berkeley,2017,22
SAN MATEO,Berkeley,2018,23
SAN MATEO,Berkeley,2019,8
SAN MATEO,Berkeley,2020,18
SAN MATEO,Berkeley,2021,18
SAN MATEO,Berkeley,2022,13
SAN MATEO,Berkeley,2023,27
SAN MATEO,Berkeley,2024,22
SAN MATEO,Davis,2013,37
SAN MATEO,Davis,2014,24
SAN MATEO,Davis,2015,40
SAN MATEO,Davis,2016,21
SAN MATEO,Davis,2017,39
SAN MATEO,Davis,2018,50
SAN MATEO,Davis,2019,46
SAN MATEO,Davis,2020,43
SAN MATEO,Davis,2021,44
SAN MATEO,Davis,2022,25
SAN MATEO,Davis,2023,16
SAN MATEO,Davis,2024,23
SAN MATEO,Irvine,2017,6
SAN MATEO,Irvine,2018,6
SAN MATEO,Irvine,2019,7
SAN MATEO,Irvine,2020,9
SAN MATEO,Irvine,2021,8
SAN MATEO,Irvine,2022,7
SAN MATEO,Irvine,2023,11
SAN MATEO,Irvine,2024,7
SAN MATEO,Los Angeles,2013,4
SAN MATEO,Los Angeles,2014,3
SAN MATEO,Los Angeles,2015,4
SAN MATEO,Los Angeles,2016,4
SAN MATEO,Los Angeles,2017,3
SAN MATEO,Los Angeles,2019,3
SAN MATEO,Los Angeles,2021,3
SAN MATEO,Los Angeles,2022,7
SAN MATEO,Los Angeles,2023,3
SAN MATEO,Los Angeles,2024,9
SAN MATEO,Riverside,2020,9
SAN MATEO,Riverside,2021,3
SAN MATEO,Riverside,2022,4
SAN MATEO,Riverside,2023,4
SAN MATEO,San Diego,2014,10
SAN MATEO,San Diego,2015,7
SAN MATEO,San Diego,2016,18
SAN MATEO,San Diego,2017,7
SAN MATEO,San Diego,2018,18
SAN MATEO,San Diego,2019,25
SAN MATEO,San Diego,2020,20
SAN MATEO,San Diego,2021,34
SAN MATEO,San Diego,2022,23
SAN MATEO,San Diego,2023,28
SAN MATEO,San Diego,2024,12
SAN MATEO,Santa Barbara,2015,9
SAN MATEO,Santa Barbara,2016,4
SAN MATEO,Santa Barbara,2017,16
SAN MATEO,Santa Barbara,2018,24
SAN MATEO,Santa Barbara,2019,33
SAN MATEO,Santa Barbara,2020,30
SAN MATEO,Santa Barbara,2021,35
SAN MATEO,Santa Barbara,2022,30
SAN MATEO,Santa Barbara,2023,14
SAN MATEO,Santa Barbara,2024,18
SAN MATEO,Santa Cruz,2013,7
SAN MATEO,Santa Cruz,2015,6
SAN MATEO,Santa Cruz,2016,4
SAN MATEO,Santa Cruz,2017,9
SAN MATEO,Santa Cruz,2018,13
SAN MATEO,Santa Cruz,2019,23
SAN MATEO,Santa Cruz,2020,14
SAN MATEO,Santa Cruz,2021,24
SAN MATEO,Santa Cruz,2022,15
SAN MATEO,Santa Cruz,2023,8
SAN MATEO,Santa Cruz,2024,8
SANTA ANA,Davis,2019,4
SANTA ANA,Irvine,2013,36
SANTA ANA,Irvine,2014,42
SANTA ANA,Irvine,2015,37
SANTA ANA,Irvine,2016,46
SANTA ANA,Irvine,2017,47
SANTA ANA,Irvine,2018,76
SANTA ANA,Irvine,2019,47
SANTA ANA,Irvine,2020,45
SANTA ANA,Irvine,2021,42
SANTA ANA,Irvine,2022,35
SANTA ANA,Irvine,2023,29
SANTA ANA,Irvine,2024,25
SANTA ANA,Los Angeles,2014,3
SANTA ANA,Los Angeles,2015,12
SANTA ANA,Los Angeles,2016,3
SANTA ANA,Los Angeles,2019,6
SANTA ANA,Los Angeles,2020,3
SANTA ANA,Los Angeles,2021,3
SANTA ANA,Los Angeles,2022,3
SANTA ANA,Los Angeles,2024,4
SANTA ANA,Riverside,2018,5
SANTA ANA,Riverside,2019,4
SANTA ANA,Riverside,2020,6
SANTA ANA,Riverside,2021,9
SANTA ANA,Riverside,2022,7
SANTA ANA,Santa Barbara,2016,3
SANTA BARBARA CITY,Berkeley,2013,9
SANTA BARBARA CITY,Berkeley,2014,22
SANTA BARBARA CITY,Berkeley,2015,38
SANTA BARBARA CITY,Berkeley,2016,31
SANTA BARBARA CITY,Berkeley,2017,53
SANTA BARBARA CITY,Berkeley,2018,35
SANTA BARBARA CITY,Berkeley,2019,34
SANTA BARBARA CITY,Berkeley,2020,34
SANTA BARBARA CITY,Berkeley,2021,28
SANTA BARBARA CITY,Berkeley,2022,18
SANTA BARBARA CITY,Berkeley,2023,28
SANTA BARBARA CITY,Berkeley,2024,34
SANTA BARBARA CITY,Davis,2013,10
SANTA BARBARA CITY,Davis,2014,10
SANTA BARBARA CITY,Davis,2015,20
SANTA BARBARA CITY,Davis,2016,9
SANTA BARBARA CITY,Davis,2017,23
SANTA BARBARA CITY,Davis,2018,20
SANTA BARBARA CITY,Davis,2019,11
SANTA BARBARA CITY,Davis,2020,20
SANTA BARBARA CITY,Davis,2021,11
SANTA BARBARA CITY,Davis,2022,26
SANTA BARBARA CITY,Davis,2023,17
SANTA BARBARA CITY,Davis,2024,14
SANTA BARBARA CITY,Irvine,2013,3
SANTA BARBARA CITY,Irvine,2014,21
SANTA BARBARA CITY,Irvine,2015,17
SANTA BARBARA CITY,Irvine,2016,3
SANTA BARBARA CITY,Irvine,2017,7
SANTA BARBARA CITY,Irvine,2018,13
SANTA BARBARA CITY,Irvine,2019,8
SANTA BARBARA CITY,Irvine,2020,26
SANTA BARBARA CITY,Irvine,2021,16
SANTA BARBARA CITY,Irvine,2022,11
SANTA BARBARA CITY,Irvine,2023,10
SANTA BARBARA CITY,Irvine,2024,18
SANTA BARBARA CITY,Los Angeles,2013,28
SANTA BARBARA CITY,Los Angeles,2014,23
SANTA BARBARA CITY,Los Angeles,2015,46
SANTA BARBARA CITY,Los Angeles,2016,61
SANTA BARBARA CITY,Los Angeles,2017,61
SANTA BARBARA CITY,Los Angeles,2018,25
SANTA BARBARA CITY,Los Angeles,2019,31
SANTA BARBARA CITY,Los Angeles,2020,63
SANTA BARBARA CITY,Los Angeles,2021,68
SANTA BARBARA CITY,Los Angeles,2022,38
SANTA BARBARA CITY,Los Angeles,2023,36
SANTA BARBARA CITY,Los Angeles,2024,32
SANTA BARBARA CITY,Merced,2018,6
SANTA BARBARA CITY,Riverside,2015,11
SANTA BARBARA CITY,Riverside,2016,8
SANTA BARBARA CITY,Riverside,2020,12
SANTA BARBARA CITY,Riverside,2021,3
SANTA BARBARA CITY,Riverside,2022,3
SANTA BARBARA CITY,Riverside,2023,4
SANTA BARBARA CITY,San Diego,2013,9
SANTA BARBARA CITY,San Diego,2014,16
SANTA BARBARA CITY,San Diego,2015,17
SANTA BARBARA CITY,San Diego,2016,17
SANTA BARBARA CITY,San Diego,2017,26
SANTA BARBARA CITY,San Diego,2018,24
SANTA BARBARA CITY,San Diego,2019,28
SANTA BARBARA CITY,San Diego,2020,24
SANTA BARBARA CITY,San Diego,2021,43
SANTA BARBARA CITY,San Diego,2022,43
SANTA BARBARA CITY,San Diego,2023,31
SANTA BARBARA CITY,San Diego,2024,40
SANTA BARBARA CITY,Santa Barbara,2013,318
SANTA BARBARA CITY,Santa Barbara,2014,269
SANTA BARBARA CITY,Santa Barbara,2015,269
SANTA BARBARA CITY,Santa Barbara,2016,291
SANTA BARBARA CITY,Santa Barbara,2017,418
SANTA BARBARA CITY,Santa Barbara,2018,388
SANTA BARBARA CITY,Santa Barbara,2019,427
SANTA BARBARA CITY,Santa Barbara,2020,350
SANTA BARBARA CITY,Santa Barbara,2021,453
SANTA BARBARA CITY,Santa Barbara,2022,346
SANTA BARBARA CITY,Santa Barbara,2023,414
SANTA BARBARA CITY,Santa Barbara,2024,496
SANTA BARBARA CITY,Santa Cruz,2013,16
SANTA BARBARA CITY,Santa Cruz,2014,22
SANTA BARBARA CITY,Santa Cruz,2015,17
SANTA BARBARA CITY,Santa Cruz,2016,17
SANTA BARBARA CITY,Santa Cruz,2017,4
SANTA BARBARA CITY,Santa Cruz,2018,16
SANTA BARBARA CITY,Santa Cruz,2019,20
SANTA BARBARA CITY,Santa Cruz,2020,22
SANTA BARBARA CITY,Santa Cruz,2021,42
SANTA BARBARA CITY,Santa Cruz,2022,79
SANTA BARBARA CITY,Santa Cruz,2023,28
SANTA BARBARA CITY,Santa Cruz,2024,27
SANTA MONICA,Berkeley,2013,150
SANTA MONICA,Berkeley,2014,89
SANTA MONICA,Berkeley,2015,108
SANTA MONICA,Berkeley,2016,118
SANTA MONICA,Berkeley,2017,136
SANTA MONICA,Berkeley,2018,145
SANTA MONICA,Berkeley,2019,100
SANTA MONICA,Berkeley,2020,104
SANTA MONICA,Berkeley,2021,130
SANTA MONICA,Berkeley,2022,133
SANTA MONICA,Berkeley,2023,167
SANTA MONICA,Berkeley,2024,102
SANTA MONICA,Davis,2013,36
SANTA MONICA,Davis,2014,52
SANTA MONICA,Davis,2015,28
SANTA MONICA,Davis,2016,41
SANTA MONICA,Davis,2017,37
SANTA MONICA,Davis,2018,26
SANTA MONICA,Davis,2019,26
SANTA MONICA,Davis,2020,27
SANTA MONICA,Davis,2021,17
SANTA MONICA,Davis,2022,34
SANTA MONICA,Davis,2023,24
SANTA MONICA,Davis,2024,19
SANTA MONICA,Irvine,2013,61
SANTA MONICA,Irvine,2014,85
SANTA MONICA,Irvine,2015,85
SANTA MONICA,Irvine,2016,90
SANTA MONICA,Irvine,2017,135
SANTA MONICA,Irvine,2018,131
SANTA MONICA,Irvine,2019,93
SANTA MONICA,Irvine,2020,176
SANTA MONICA,Irvine,2021,104
SANTA MONICA,Irvine,2022,114
SANTA MONICA,Irvine,2023,57
SANTA MONICA,Irvine,2024,59
SANTA MONICA,Los Angeles,2013,469
SANTA MONICA,Los Angeles,2014,426
SANTA MONICA,Los Angeles,2015,453
SANTA MONICA,Los Angeles,2016,441
SANTA MONICA,Los Angeles,2017,472
SANTA MONICA,Los Angeles,2018,478
SANTA MONICA,Los Angeles,2019,462
SANTA MONICA,Los Angeles,2020,440
SANTA MONICA,Los Angeles,2021,426
SANTA MONICA,Los Angeles,2022,377
SANTA MONICA,Los Angeles,2023,371
SANTA MONICA,Los Angeles,2024,426
SANTA MONICA,Merced,2019,3
SANTA MONICA,Merced,2021,3
SANTA MONICA,Merced,2022,3
SANTA MONICA,Riverside,2013,22
SANTA MONICA,Riverside,2014,36
SANTA MONICA,Riverside,2015,40
SANTA MONICA,Riverside,2016,35
SANTA MONICA,Riverside,2017,21
SANTA MONICA,Riverside,2018,22
SANTA MONICA,Riverside,2019,51
SANTA MONICA,Riverside,2020,64
SANTA MONICA,Riverside,2021,49
SANTA MONICA,Riverside,2022,56
SANTA MONICA,Riverside,2023,38
SANTA MONICA,Riverside,2024,6
SANTA MONICA,San Diego,2013,74
SANTA MONICA,San Diego,2014,142
SANTA MONICA,San Diego,2015,88
SANTA MONICA,San Diego,2016,107
SANTA MONICA,San Diego,2017,156
SANTA MONICA,San Diego,2018,164
SANTA MONICA,San Diego,2019,185
SANTA MONICA,San Diego,2020,153
SANTA MONICA,San Diego,2021,146
SANTA MONICA,San Diego,2022,159
SANTA MONICA,San Diego,2023,109
SANTA MONICA,San Diego,2024,82
SANTA MONICA,Santa Barbara,2013,69
SANTA MONICA,Santa Barbara,2014,60
SANTA MONICA,Santa Barbara,2015,69
SANTA MONICA,Santa Barbara,2016,87
SANTA MONICA,Santa Barbara,2017,80
SANTA MONICA,Santa Barbara,2018,139
SANTA MONICA,Santa Barbara,2019,137
SANTA MONICA,Santa Barbara,2020,110
SANTA MONICA,Santa Barbara,2021,131
SANTA MONICA,Santa Barbara,2022,105
SANTA MONICA,Santa Barbara,2023,120
SANTA MONICA,Santa Barbara,2024,82
SANTA MONICA,Santa Cruz,2013,22
SANTA MONICA,Santa Cruz,2014,16
SANTA MONICA,Santa Cruz,2015,23
SANTA MONICA,Santa Cruz,2016,13
SANTA MONICA,Santa Cruz,2017,21
SANTA MONICA,Santa Cruz,2018,12
SANTA MONICA,Santa Cruz,2019,51
SANTA MONICA,Santa Cruz,2020,46
SANTA MONICA,Santa Cruz,2021,36
SANTA MONICA,Santa Cruz,2022,49
SANTA MONICA,Santa Cruz,2023,30
SANTA MONICA,Santa Cruz,2024,25
SANTA ROSA JUNIOR,Berkeley,2013,19
SANTA ROSA JUNIOR,Berkeley,2014,19
SANTA ROSA JUNIOR,Berkeley,2015,25
SANTA ROSA JUNIOR,Berkeley,2016,16
SANTA ROSA JUNIOR,Berkeley,2017,42
SANTA ROSA JUNIOR,Berkeley,2018,22
SANTA ROSA JUNIOR,Berkeley,2019,18
SANTA ROSA JUNIOR,Berkeley,2020,33
SANTA ROSA JUNIOR,Berkeley,2021,26
SANTA ROSA JUNIOR,Berkeley,2022,20
SANTA ROSA JUNIOR,Berkeley,2023,12
SANTA ROSA JUNIOR,Berkeley,2024,11
SANTA ROSA JUNIOR,Davis,2013,62
SANTA ROSA JUNIOR,Davis,2014,77
SANTA ROSA JUNIOR,Davis,2015,41
SANTA ROSA JUNIOR,Davis,2016,64
SANTA ROSA JUNIOR,Davis,2017,75
SANTA ROSA JUNIOR,Davis,2018,51
SANTA ROSA JUNIOR,Davis,2019,74
SANTA ROSA JUNIOR,Davis,2020,40
SANTA ROSA JUNIOR,Davis,2021,53
SANTA ROSA JUNIOR,Davis,2022,40
SANTA ROSA JUNIOR,Davis,2023,45
SANTA ROSA JUNIOR,Davis,2024,35
SANTA ROSA JUNIOR,Irvine,2021,3
SANTA ROSA JUNIOR,Irvine,2023,3
SANTA ROSA JUNIOR,Los Angeles,2013,13
SANTA ROSA JUNIOR,Los Angeles,2015,3
SANTA ROSA JUNIOR,Los Angeles,2017,14
SANTA ROSA JUNIOR,Los Angeles,2018,4
SANTA ROSA JUNIOR,Los Angeles,2019,7
SANTA ROSA JUNIOR,Los Angeles,2021,4
SANTA ROSA JUNIOR,Los Angeles,2022,3
SANTA ROSA JUNIOR,Los Angeles,2023,6
SANTA ROSA JUNIOR,Los Angeles,2024,3
SANTA ROSA JUNIOR,San Diego,2014,4
SANTA ROSA JUNIOR,San Diego,2016,4
SANTA ROSA JUNIOR,San Diego,2020,3
SANTA ROSA JUNIOR,San Diego,2022,3
SANTA ROSA JUNIOR,San Diego,2023,11
SANTA ROSA JUNIOR,San Diego,2024,8
SANTA ROSA JUNIOR,Santa Barbara,2013,10
SANTA ROSA JUNIOR,Santa Barbara,2014,3
SANTA ROSA JUNIOR,Santa Barbara,2015,8
SANTA ROSA JUNIOR,Santa Barbara,2016,3
SANTA ROSA JUNIOR,Santa Barbara,2017,13
SANTA ROSA JUNIOR,Santa Barbara,2018,6
SANTA ROSA JUNIOR,Santa Barbara,2019,18
SANTA ROSA JUNIOR,Santa Barbara,2020,10
SANTA ROSA JUNIOR,Santa Barbara,2021,8
SANTA ROSA JUNIOR,Santa Barbara,2022,6
SANTA ROSA JUNIOR,Santa Barbara,2023,11
SANTA ROSA JUNIOR,Santa Barbara,2024,8
SANTA ROSA JUNIOR,Santa Cruz,2013,38
SANTA ROSA JUNIOR,Santa Cruz,2014,30
SANTA ROSA JUNIOR,Santa Cruz,2015,26
SANTA ROSA JUNIOR,Santa Cruz,2016,27
SANTA ROSA JUNIOR,Santa Cruz,2017,17
SANTA ROSA JUNIOR,Santa Cruz,2018,23
SANTA ROSA JUNIOR,Santa Cruz,2019,23
SANTA ROSA JUNIOR,Santa Cruz,2020,24
SANTA ROSA JUNIOR,Santa Cruz,2021,24
SANTA ROSA JUNIOR,Santa Cruz,2022,20
SANTA ROSA JUNIOR,Santa Cruz,2023,17
SANTA ROSA JUNIOR,Santa Cruz,2024,4
SANTIAGO CANYON,Berkeley,2013,3
SANTIAGO CANYON,Berkeley,2019,3
SANTIAGO CANYON,Berkeley,2020,6
SANTIAGO CANYON,Berkeley,2021,3
SANTIAGO CANYON,Berkeley,2022,3
SANTIAGO CANYON,Davis,2020,3
SANTIAGO CANYON,Irvine,2013,7
SANTIAGO CANYON,Irvine,2014,17
SANTIAGO CANYON,Irvine,2015,14
SANTIAGO CANYON,Irvine,2016,26
SANTIAGO CANYON,Irvine,2017,15
SANTIAGO CANYON,Irvine,2018,16
SANTIAGO CANYON,Irvine,2019,25
SANTIAGO CANYON,Irvine,2020,28
SANTIAGO CANYON,Irvine,2021,39
SANTIAGO CANYON,Irvine,2022,33
SANTIAGO CANYON,Irvine,2023,37
SANTIAGO CANYON,Irvine,2024,70
SANTIAGO CANYON,Los Angeles,2013,7
SANTIAGO CANYON,Los Angeles,2014,6
SANTIAGO CANYON,Los Angeles,2015,3
SANTIAGO CANYON,Los Angeles,2016,15
SANTIAGO CANYON,Los Angeles,2017,5
SANTIAGO CANYON,Los Angeles,2018,3
SANTIAGO CANYON,Los Angeles,2019,18
SANTIAGO CANYON,Los Angeles,2021,13
SANTIAGO CANYON,Los Angeles,2022,6
SANTIAGO CANYON,Los Angeles,2023,16
SANTIAGO CANYON,Los Angeles,2024,19
SANTIAGO CANYON,Riverside,2013,3
SANTIAGO CANYON,Riverside,2017,3
SANTIAGO CANYON,Riverside,2018,3
SANTIAGO CANYON,Riverside,2019,3
SANTIAGO CANYON,Riverside,2020,14
SANTIAGO CANYON,Riverside,2021,12
SANTIAGO CANYON,Riverside,2022,9
SANTIAGO CANYON,Riverside,2023,6
SANTIAGO CANYON,Riverside,2024,3
SANTIAGO CANYON,San Diego,2017,4
SANTIAGO CANYON,San Diego,2019,7
SANTIAGO CANYON,San Diego,2020,11
SANTIAGO CANYON,San Diego,2021,3
SANTIAGO CANYON,San Diego,2022,9
SANTIAGO CANYON,San Diego,2023,6
SANTIAGO CANYON,San Diego,2024,10
SANTIAGO CANYON,Santa Barbara,2014,4
SANTIAGO CANYON,Santa Barbara,2017,7
SANTIAGO CANYON,Santa Barbara,2018,8
SANTIAGO CANYON,Santa Barbara,2019,3
SANTIAGO CANYON,Santa Barbara,2021,4
SANTIAGO CANYON,Santa Barbara,2022,3
SANTIAGO CANYON,Santa Barbara,2023,6
SANTIAGO CANYON,Santa Barbara,2024,3
SANTIAGO CANYON,Santa Cruz,2022,3
SANTIAGO CANYON,Santa Cruz,2023,3
SEQUOIAS,Davis,2013,3
SEQUOIAS,Davis,2015,3
SEQUOIAS,Davis,2024,3
SEQUOIAS,Merced,2014,3
SEQUOIAS,Merced,2021,3
SEQUOIAS,Riverside,2020,3
SEQUOIAS,Riverside,2022,4
SEQUOIAS,Santa Barbara,2013,3
SEQUOIAS,Santa Barbara,2014,4
SEQUOIAS,Santa Barbara,2015,3
SEQUOIAS,Santa Barbara,2016,4
SHASTA,Berkeley,2016,3
SHASTA,Davis,2014,5
SHASTA,Davis,2015,9
SHASTA,Davis,2016,4
SHASTA,Davis,2017,4
SHASTA,Davis,2018,11
SHASTA,Davis,2019,8
SHASTA,Davis,2021,3
SHASTA,Davis,2023,3
SHASTA,Santa Barbara,2015,3
SHASTA,Santa Barbara,2016,3
SIERRA,Berkeley,2014,3
SIERRA,Berkeley,2015,4
SIERRA,Berkeley,2016,9
SIERRA,Berkeley,2017,5
SIERRA,Berkeley,2018,8
SIERRA,Berkeley,2019,6
SIERRA,Berkeley,2020,5
SIERRA,Berkeley,2021,3
SIERRA,Berkeley,2022,3
SIERRA,Berkeley,2023,3
SIERRA,Berkeley,2024,10
SIERRA,Davis,2013,88
SIERRA,Davis,2014,84
SIERRA,Davis,2015,69
SIERRA,Davis,2016,50
SIERRA,Davis,2017,73
SIERRA,Davis,2018,67
SIERRA,Davis,2019,68
SIERRA,Davis,2020,86
SIERRA,Davis,2021,91
SIERRA,Davis,2022,68
SIERRA,Davis,2023,75
SIERRA,Davis,2024,92
SIERRA,Irvine,2015,3
SIERRA,Irvine,2018,4
SIERRA,Irvine,2020,7
SIERRA,Irvine,2022,7
SIERRA,Irvine,2024,7
SIERRA,Los Angeles,2016,3
SIERRA,Los Angeles,2017,9
SIERRA,Los Angeles,2018,3
SIERRA,Los Angeles,2019,3
SIERRA,Los Angeles,2020,4
SIERRA,Los Angeles,2021,3
SIERRA,Los Angeles,2023,12
SIERRA,Los Angeles,2024,3
SIERRA,Riverside,2023,3
SIERRA,San Diego,2014,6
SIERRA,San Diego,2017,3
SIERRA,San Diego,2018,3
SIERRA,San Diego,2020,3
SIERRA,San Diego,2021,3
SIERRA,San Diego,2022,3
SIERRA,San Diego,2023,3
SIERRA,San Diego,2024,4
SIERRA,Santa Barbara,2013,7
SIERRA,Santa Barbara,2014,3
SIERRA,Santa Barbara,2015,4
SIERRA,Santa Barbara,2017,9
SIERRA,Santa Barbara,2018,11
SIERRA,Santa Barbara,2019,12
SIERRA,Santa Barbara,2020,9
